Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
10, 2, 2, 3, 1, 1, 3, 2, 4, 3, 2, 1, 1, 0, 3, 2, 1, 0, 2, 0, 1, 2, 1, 1, 2, 2, 1, 0, 3, 3, 3, 1, 1, 2, 2, 3, 1, 2, 2, 3, 2, 4, 2, 2, 2, 2, 2, 3, 1, 2, 0
11, 2, 2, 3, 1, 1, 3, 2, 4, 3, 3, 1, 1, 0, 3, 2, 1, 1, 3, 0, 1, 2, 2, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 2, 2, 3, 1, 2, 4, 3, 2, 4, 2, 2, 2, 3, 2, 3, 1, 2, 0
12, 2, 3, 3, 1, 1, 3, 2, 4, 3, 3, 1, 1, 0, 3, 2, 1, 1, 3, 0, 1, 3, 2, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 2, 2, 3, 2, 2, 4, 3, 3, 4, 2, 2, 2, 3, 2, 3, 1, 2, 0
13, 2, 3, 3, 1, 1, 3, 2, 4, 3, 3, 1, 1, 0, 3, 2, 1, 1, 3, 0, 1, 3, 2, 1, 2, 2, 2, 0, 3, 3, 3, 1, 1, 2, 2, 3, 2, 2, 5, 3, 3, 4, 2, 2, 2, 3, 2, 3, 1, 3, 0
14, 2, 3, 3, 1, 2, 5, 3, 4, 3, 3, 1, 1, 0, 3, 2, 2, 1, 3, 0, 1, 3, 2, 1, 2, 2, 2, 1, 3, 3, 3, 1, 1, 2, 3, 3, 3, 2, 5, 3, 3, 4, 2, 2, 2, 3, 2, 3, 1, 3, 1
15, 2, 3, 3, 2, 2, 5, 3, 4, 3, 3, 1, 1, 0, 4, 3, 2, 1, 3, 0, 1, 3, 2, 1, 2, 2, 2, 1, 4, 3, 3, 1, 1, 2, 3, 3, 3, 2, 5, 3, 4, 4, 2, 2, 2, 3, 2, 3, 1, 3, 1
16, 2, 3, 3, 2, 2, 5, 3, 4, 3, 3, 1, 1, 0, 4, 3, 2, 2, 3, 0, 1, 3, 2, 1, 2, 3, 2, 1, 4, 3, 3, 1, 2, 2, 3, 3, 3, 2, 5, 3, 4, 4, 2, 2, 2, 3, 2, 3, 1, 3, 2
17, 2, 3, 3, 2, 2, 5, 3, 4, 3, 3, 1, 1, 0, 4, 3, 2, 2, 3, 0, 1, 3, 2, 1, 2, 3, 3, 1, 4, 3, 3, 1, 2, 2, 3, 3, 3, 2, 5, 3, 4, 4, 3, 2, 2, 3, 2, 3, 1, 3, 2
18, 2, 3, 3, 2, 2, 5, 3, 4, 3, 3, 1, 1, 0, 5, 3, 2, 2, 3, 0, 1, 3, 2, 1, 3, 3, 3, 1, 4, 3, 3, 1, 2, 2, 3, 3, 3, 2, 5, 3, 4, 4, 3, 2, 2, 3, 2, 3, 1, 3, 2
19, 2, 3, 4, 2, 2, 5, 3, 4, 3, 3, 2, 1, 0, 5, 3, 4, 2, 3, 0, 1, 3, 2, 1, 3, 3, 3, 1, 4, 3, 3, 1, 2, 2, 3, 3, 4, 2, 5, 3, 4, 4, 3, 2, 2, 3, 2, 3, 1, 3, 2
20, 2, 3, 4, 2, 2, 5, 4, 5, 3, 3, 2, 1, 0, 5, 4, 4, 2, 3, 0, 1, 3, 2, 1, 4, 3, 3, 1, 4, 3, 3, 1, 2, 2, 3, 3, 5, 2, 5, 3, 4, 4, 4, 2, 2, 3, 3, 4, 1, 3, 2
21, 2, 3, 5, 3, 2, 5, 4, 5, 3, 3, 2, 1, 0, 5, 4, 4, 2, 3, 0, 1, 3, 2, 1, 4, 3, 3, 1, 4, 3, 3, 1, 2, 2, 3, 3, 6, 2, 5, 3, 4, 4, 4, 2, 2, 3, 4, 4, 1, 3, 3
22, 2, 3, 5, 3, 3, 5, 4, 7, 3, 3, 2, 1, 0, 5, 4, 4, 2, 3, 0, 1, 3, 2, 1, 4, 3, 4, 1, 4, 3, 3, 1, 2, 3, 4, 3, 6, 3, 5, 3, 4, 5, 6, 3, 2, 4, 4, 4, 1, 3, 3
23, 3, 3, 5, 3, 3, 5, 4, 7, 3, 3, 2, 1, 0, 5, 4, 4, 2, 3, 0, 1, 3, 2, 1, 4, 3, 5, 1, 4, 3, 3, 1, 2, 4, 4, 3, 6, 4, 5, 4, 4, 5, 6, 3, 2, 4, 4, 4, 1, 3, 3
24, 3, 4, 5, 3, 3, 6, 5, 7, 3, 3, 3, 1, 0, 5, 4, 4, 2, 4, 0, 1, 3, 2, 1, 4, 3, 5, 2, 4, 3, 4, 1, 2, 5, 4, 3, 6, 4, 5, 4, 4, 5, 6, 4, 2, 4, 4, 4, 1, 3, 3
25, 3, 4, 5, 3, 3, 6, 6, 7, 3, 3, 3, 1, 0, 5, 4, 4, 2, 4, 0, 1, 3, 2, 1, 4, 3, 5, 2, 4, 3, 4, 1, 2, 5, 4, 3, 6, 4, 5, 4, 4, 6, 7, 4, 2, 5, 4, 4, 1, 3, 3
26, 3, 5, 5, 3, 3, 6, 7, 7, 3, 3, 3, 2, 0, 5, 4, 4, 2, 4, 0, 1, 3, 2, 1, 4, 3, 5, 2, 4, 3, 4, 2, 2, 5, 4, 3, 6, 4, 5, 4, 4, 6, 7, 4, 2, 5, 4, 5, 1, 3, 3
27, 3, 5, 5, 3, 3, 6, 7, 7, 4, 3, 3, 2, 0, 5, 4, 4, 2, 4, 0, 2, 3, 2, 1, 4, 3, 5, 2, 4, 3, 4, 2, 2, 5, 4, 3, 7, 4, 5, 4, 4, 6, 7, 4, 2, 5, 4, 6, 1, 3, 3
28, 3, 5, 5, 3, 3, 6, 7, 7, 4, 3, 3, 3, 0, 5, 5, 6, 2, 4, 0, 2, 3, 2, 1, 5, 4, 5, 2, 4, 4, 4, 2, 2, 5, 4, 3, 7, 4, 5, 4, 5, 7, 7, 4, 2, 5, 4, 7, 1, 3, 3
29, 3, 5, 5, 3, 3, 6, 7, 7, 4, 3, 3, 3, 1, 5, 5, 7, 2, 4, 0, 3, 3, 2, 1, 5, 4, 5, 2, 4, 4, 4, 2, 2, 5, 4, 3, 8, 5, 5, 4, 5, 7, 7, 4, 2, 5, 5, 7, 1, 3, 3
30, 3, 5, 5, 3, 3, 6, 7, 7, 4, 3, 3, 3, 2, 5, 6, 7, 2, 4, 0, 4, 3, 3, 1, 5, 4, 5, 2, 4, 4, 4, 3, 2, 5, 4, 3, 8, 5, 6, 4, 5, 7, 7, 4, 2, 5, 6, 7, 1, 3, 3
31, 3, 5, 5, 3, 3, 6, 7, 7, 4, 3, 3, 3, 3, 5, 6, 7, 2, 4, 0, 4, 3, 3, 1, 5, 4, 5, 2, 5, 4, 4, 3, 2, 5, 4, 3, 8, 5, 6, 4, 6, 7, 7, 4, 2, 5, 6, 7, 1, 3, 4
32, 3, 5, 5, 4, 3, 6, 7, 7, 4, 3, 3, 3, 3, 5, 6, 7, 2, 4, 0, 4, 3, 3, 1, 6, 4, 5, 2, 5, 4, 4, 3, 3, 5, 4, 3, 8, 5, 6, 4, 6, 7, 7, 5, 2, 5, 6, 7, 1, 3, 4
33, 3, 5, 5, 4, 3, 6, 7, 7, 5, 3, 3, 3, 3, 5, 6, 7, 2, 4, 1, 4, 3, 3, 1, 6, 4, 5, 3, 5, 4, 4, 3, 3, 5, 4, 3, 8, 5, 6, 4, 6, 7, 7, 5, 2, 5, 6, 7, 1, 3, 4
34, 3, 5, 5, 4, 3, 6, 7, 7, 5, 3, 4, 3, 3, 5, 6, 7, 2, 4, 1, 4, 3, 3, 1, 7, 4, 5, 3, 5, 4, 4, 3, 3, 6, 5, 3, 8, 5, 6, 4, 6, 7, 7, 5, 2, 5, 6, 7, 1, 3, 4
35, 3, 5, 5, 4, 3, 6, 7, 7, 5, 3, 4, 3, 3, 5, 6, 7, 2, 4, 1, 4, 3, 3, 1, 7, 4, 5, 3, 5, 4, 4, 3, 3, 6, 5, 3, 8, 5, 7, 4, 6, 7, 7, 5, 2, 5, 6, 7, 1, 3, 4
36, 3, 5, 6, 4, 3, 6, 7, 7, 5, 3, 4, 4, 4, 5, 6, 7, 3, 4, 1, 4, 3, 3, 1, 7, 4, 5, 3, 5, 4, 4, 3, 3, 6, 5, 4, 8, 6, 8, 4, 6, 7, 7, 5, 3, 5, 6, 7, 1, 3, 4
37, 3, 5, 8, 4, 3, 6, 7, 7, 5, 3, 4, 5, 4, 5, 6, 7, 3, 4, 1, 4, 3, 3, 1, 8, 4, 5, 4, 5, 5, 4, 3, 3, 6, 5, 4, 8, 6, 8, 4, 6, 7, 7, 5, 3, 5, 6, 7, 1, 3, 4
38, 3, 5, 8, 4, 3, 6, 7, 7, 5, 3, 4, 5, 5, 5, 6, 8, 3, 4, 1, 4, 3, 3, 1, 9, 4, 5, 4, 5, 5, 4, 3, 3, 6, 5, 4, 8, 6, 8, 4, 6, 7, 7, 5, 3, 5, 6, 7, 1, 3, 5
39, 3, 5, 8, 4, 3, 6, 8, 7, 6, 3, 4, 5, 6, 5, 6, 8, 3, 4, 1, 4, 3, 3, 1, 9, 4, 5, 4, 5, 5, 4, 3, 3, 6, 5, 4, 8, 6, 8, 4, 6, 8, 7, 5, 3, 5, 7, 7, 1, 3, 5
40, 3, 5, 8, 5, 3, 6, 8, 7, 7, 3, 4, 5, 6, 5, 6, 10, 3, 4, 1, 5, 3, 3, 4, 9, 4, 5, 4, 5, 5, 4, 3, 3, 6, 5, 4, 8, 6, 8, 4, 6, 9, 7, 5, 3, 5, 7, 7, 1, 4, 5
41, 3, 5, 8, 5, 3, 6, 8, 7, 7, 3, 4, 5, 6, 6, 6, 10, 3, 4, 1, 5, 3, 3, 4, 9, 4, 5, 4, 5, 5, 4, 3, 4, 8, 5, 4, 9, 6, 8, 4, 6, 9, 7, 5, 5, 5, 7, 7, 1, 4, 5
42, 3, 5, 8, 5, 3, 6, 8, 7, 7, 3, 4, 5, 7, 7, 6, 10, 3, 4, 1, 5, 4, 3, 4, 9, 4, 5, 4, 5, 5, 4, 3, 4, 8, 5, 4, 9, 6, 8, 4, 6, 9, 7, 5, 5, 5, 7, 7, 1, 4, 5
43, 3, 5, 8, 6, 3, 6, 8, 7, 7, 3, 4, 5, 8, 7, 6, 10, 3, 4, 1, 5, 4, 3, 4, 9, 4, 5, 4, 5, 5, 4, 3, 4, 9, 5, 4, 9, 6, 8, 4, 6, 9, 7, 5, 5, 6, 8, 7, 2, 4, 5
44, 3, 5, 8, 6, 3, 6, 8, 7, 7, 3, 5, 5, 8, 7, 6, 10, 3, 4, 2, 5, 4, 3, 4, 9, 4, 5, 4, 5, 5, 4, 3, 4, 9, 5, 4, 9, 6, 8, 4, 6, 9, 7, 5, 5, 6, 8, 7, 3, 4, 5
45, 3, 5, 8, 6, 3, 7, 8, 7, 7, 3, 5, 6, 9, 7, 6, 10, 3, 4, 2, 5, 4, 3, 4, 9, 4, 5, 4, 6, 5, 5, 3, 4, 9, 5, 4, 9, 6, 8, 5, 6, 9, 7, 5, 6, 6, 9, 7, 3, 4, 5
46, 3, 5, 8, 7, 3, 7, 8, 7, 7, 3, 6, 6, 9, 7, 6, 10, 3, 4, 2, 5, 4, 3, 4, 9, 4, 5, 4, 6, 5, 5, 3, 4, 10, 5, 4, 9, 6, 8, 6, 6, 9, 7, 5, 6, 6, 9, 7, 4, 4, 5
47, 3, 5, 8, 7, 3, 7, 8, 8, 7, 3, 6, 7, 9, 7, 6, 10, 3, 4, 3, 5, 4, 3, 4, 9, 4, 6, 4, 6, 5, 5, 3, 4, 11, 6, 5, 9, 6, 8, 6, 6, 9, 7, 6, 6, 8, 9, 7, 4, 4, 6
48, 3, 5, 9, 7, 3, 7, 8, 8, 7, 3, 6, 7, 9, 7, 6, 10, 3, 4, 3, 5, 4, 3, 4, 9, 5, 6, 4, 6, 5, 5, 3, 4, 11, 7, 5, 9, 6, 8, 7, 6, 9, 7, 6, 7, 9, 9, 7, 5, 4, 6
49, 3, 5, 9, 7, 3, 7, 8, 9, 7, 3, 6, 7, 9, 7, 6, 10, 3, 4, 3, 5, 4, 3, 4, 9, 5, 6, 4, 6, 5, 6, 3, 4, 11, 8, 5, 9, 6, 8, 7, 6, 9, 7, 6, 7, 9, 9, 7, 5, 4, 6
50, 3, 5, 9, 7, 3, 7, 8, 9, 7, 3, 6, 7, 9, 7, 6, 10, 3, 4, 3, 5, 4, 3, 4, 9, 5, 6, 4, 6, 5, 6, 3, 4, 11, 8, 5, 9, 6, 8, 7, 6, 9, 7, 6, 7, 9, 9, 7, 5, 4, 6
51, 3, 5, 9, 7, 3, 7, 8, 9, 7, 3, 6, 7, 9, 7, 6, 10, 3, 4, 4, 5, 4, 3, 4, 9, 5, 6, 5, 6, 5, 6, 3, 4, 11, 8, 5, 9, 6, 8, 7, 6, 9, 7, 6, 7, 9, 9, 7, 5, 4, 6
52, 3, 5, 9, 7, 3, 7, 8, 9, 8, 3, 6, 8, 9, 7, 6, 10, 3, 4, 4, 5, 4, 3, 4, 9, 5, 6, 5, 6, 5, 6, 4, 4, 11, 8, 5, 9, 7, 8, 7, 6, 10, 7, 6, 7, 9, 9, 7, 6, 4, 6
53, 3, 5, 9, 7, 4, 7, 9, 9, 9, 3, 6, 8, 9, 8, 6, 10, 3, 4, 5, 5, 4, 3, 4, 9, 5, 6, 5, 6, 6, 6, 4, 4, 11, 8, 5, 9, 7, 8, 7, 6, 10, 7, 6, 7, 9, 9, 8, 6, 4, 6
54, 4, 5, 9, 7, 4, 7, 9, 9, 9, 4, 6, 8, 9, 8, 6, 10, 3, 4, 6, 5, 5, 3, 4, 9, 5, 6, 5, 6, 6, 6, 4, 4, 11, 8, 5, 9, 7, 9, 7, 6, 10, 7, 6, 7, 9, 9, 8, 6, 4, 7
55, 5, 6, 9, 7, 4, 7, 9, 10, 9, 5, 7, 8, 9, 8, 6, 10, 3, 4, 6, 5, 5, 4, 4, 9, 5, 6, 5, 6, 6, 6, 4, 4, 11, 8, 5, 9, 7, 9, 7, 6, 10, 8, 6, 7, 9, 10, 8, 7, 4, 7
56, 5, 7, 9, 7, 4, 8, 9, 10, 9, 5, 8, 8, 9, 8, 7, 10, 3, 4, 6, 5, 5, 4, 4, 9, 5, 6, 5, 6, 6, 6, 4, 4, 11, 8, 5, 9, 7, 9, 7, 6, 10, 8, 6, 7, 9, 10, 8, 7, 4, 7
57, 6, 8, 9, 7, 4, 8, 9, 10, 10, 5, 8, 8, 9, 8, 8, 10, 3, 4, 6, 5, 5, 4, 4, 9, 5, 6, 5, 6, 6, 7, 4, 4, 12, 8, 5, 9, 7, 9, 7, 6, 10, 8, 6, 7, 9, 10, 8, 8, 4, 7
58, 6, 8, 9, 7, 4, 8, 9, 11, 10, 5, 8, 8, 9, 8, 8, 10, 3, 4, 6, 5, 5, 4, 4, 9, 5, 6, 5, 6, 6, 7, 4, 4, 12, 8, 5, 9, 7, 9, 7, 6, 10, 8, 6, 7, 9, 10, 8, 8, 4, 7
59, 7, 8, 9, 7, 4, 9, 9, 11, 10, 6, 8, 8, 10, 8, 8, 10, 3, 4, 7, 5, 5, 4, 4, 9, 5, 6, 5, 6, 6, 7, 4, 4, 12, 8, 6, 9, 7, 9, 7, 6, 10, 8, 6, 7, 9, 10, 8, 9, 4, 7
60, 7, 10, 10, 7, 4, 9, 9, 11, 10, 6, 8, 8, 10, 8, 8, 10, 3, 5, 8, 5, 5, 5, 4, 9, 5, 6, 5, 6, 6, 7, 4, 4, 12, 8, 6, 9, 7, 9, 8, 6, 10, 8, 6, 7, 9, 10, 8, 9, 4, 8
61, 7, 10, 10, 7, 4, 9, 9, 11, 10, 6, 9, 8, 10, 8, 8, 10, 3, 5, 8, 5, 5, 6, 4, 9, 5, 6, 5, 7, 6, 7, 4, 4, 12, 8, 6, 9, 8, 9, 8, 6, 10, 8, 6, 7, 9, 10, 8, 9, 4, 9
62, 7, 10, 10, 7, 4, 9, 9, 11, 10, 6, 10, 8, 10, 8, 8, 10, 3, 5, 8, 5, 5, 9, 4, 9, 5, 6, 5, 7, 6, 7, 4, 4, 12, 10, 6, 9, 8, 9, 8, 6, 10, 8, 6, 8, 9, 10, 8, 9, 4, 10
63, 7, 12, 10, 7, 4, 9, 9, 11, 10, 6, 10, 8, 10, 8, 8, 10, 3, 6, 9, 5, 5, 9, 4, 9, 6, 6, 5, 7, 6, 7, 4, 4, 12, 10, 6, 9, 9, 9, 8, 6, 10, 9, 6, 8, 9, 10, 8, 9, 4, 10
64, 7, 12, 10, 7, 5, 9, 9, 11, 10, 6, 10, 8, 11, 8, 8, 10, 3, 8, 9, 5, 5, 9, 4, 9, 6, 6, 5, 7, 6, 7, 4, 4, 12, 10, 6, 10, 9, 9, 8, 6, 10, 9, 6, 9, 9, 10, 8, 9, 4, 10
65, 8, 12, 10, 7, 5, 9, 9, 11, 10, 6, 10, 9, 11, 8, 8, 10, 3, 8, 9, 5, 6, 9, 4, 9, 7, 6, 5, 7, 6, 8, 4, 4, 12, 11, 6, 11, 9, 9, 8, 6, 10, 9, 6, 9, 11, 10, 8, 9, 4, 10
66, 8, 12, 11, 7, 6, 9, 9, 12, 10, 6, 10, 9, 11, 8, 9, 10, 3, 8, 9, 5, 7, 9, 4, 9, 7, 6, 5, 7, 6, 8, 4, 4, 12, 11, 6, 11, 9, 9, 8, 6, 10, 9, 6, 9, 11, 10, 8, 9, 4, 10
67, 8, 12, 12, 7, 6, 9, 9, 12, 10, 6, 10, 10, 11, 8, 9, 10, 3, 9, 10, 5, 7, 9, 5, 9, 9, 6, 5, 7, 6, 8, 4, 4, 12, 11, 7, 11, 9, 9, 8, 6, 10, 9, 7, 10, 11, 10, 8, 9, 4, 10
68, 8, 12, 12, 7, 6, 9, 9, 12, 10, 6, 11, 10, 11, 8, 9, 10, 3, 9, 10, 5, 7, 9, 5, 9, 9, 6, 5, 7, 6, 8, 4, 4, 13, 11, 7, 11, 9, 9, 8, 6, 10, 9, 7, 11, 12, 10, 8, 9, 4, 10
69, 9, 12, 12, 7, 6, 9, 9, 12, 10, 6, 11, 11, 11, 8, 9, 10, 3, 9, 11, 5, 7, 9, 6, 9, 9, 6, 5, 7, 6, 8, 5, 4, 13, 11, 7, 11, 9, 9, 8, 6, 10, 9, 7, 11, 12, 10, 8, 9, 4, 10
70, 9, 12, 12, 7, 6, 9, 9, 12, 10, 6, 11, 11, 11, 8, 10, 10, 3, 9, 11, 5, 7, 9, 6, 9, 9, 6, 6, 7, 6, 8, 5, 4, 13, 11, 7, 11, 9, 9, 8, 6, 10, 9, 7, 11, 12, 10, 9, 9, 4, 10
71, 9, 13, 12, 7, 6, 9, 9, 13, 10, 6, 11, 11, 11, 9, 11, 10, 3, 9, 11, 5, 7, 9, 6, 9, 9, 6, 6, 7, 6, 8, 5, 4, 14, 11, 7, 11, 9, 9, 8, 6, 10, 9, 7, 12, 12, 11, 9, 9, 4, 10
72, 9, 14, 12, 7, 6, 9, 9, 13, 10, 6, 11, 11, 11, 9, 12, 10, 3, 9, 11, 6, 7, 9, 6, 9, 9, 6, 7, 7, 7, 8, 5, 4, 14, 11, 7, 12, 9, 9, 8, 6, 10, 9, 7, 12, 12, 11, 9, 10, 4, 11
73, 9, 14, 12, 7, 6, 9, 9, 13, 10, 6, 11, 11, 11, 9, 12, 10, 3, 9, 11, 6, 7, 9, 6, 9, 9, 6, 7, 7, 8, 8, 5, 4, 15, 12, 7, 12, 10, 10, 8, 6, 10, 9, 7, 12, 12, 11, 9, 10, 4, 11
74, 9, 14, 12, 7, 6, 9, 9, 13, 10, 6, 11, 12, 11, 9, 12, 10, 3, 9, 11, 6, 7, 9, 7, 9, 9, 6, 7, 7, 9, 8, 5, 4, 15, 12, 7, 13, 10, 10, 8, 6, 10, 9, 7, 12, 12, 11, 9, 10, 4, 12
75, 9, 14, 13, 7, 6, 9, 9, 13, 10, 6, 11, 12, 11, 10, 12, 10, 3, 10, 11, 6, 7, 9, 7, 10, 9, 6, 7, 7, 9, 8, 5, 4, 15, 12, 7, 13, 10, 10, 8, 6, 10, 9, 7, 12, 12, 11, 9, 10, 4, 12
76, 9, 14, 13, 7, 6, 10, 9, 13, 10, 6, 11, 12, 11, 10, 12, 10, 3, 10, 12, 6, 7, 9, 7, 10, 9, 7, 7, 7, 9, 8, 5, 4, 15, 12, 7, 13, 10, 10, 8, 6, 10, 9, 7, 12, 12, 12, 9, 10, 4, 12
77, 9, 14, 13, 7, 6, 10, 9, 13, 10, 6, 11, 12, 11, 10, 12, 10, 3, 10, 12, 7, 7, 9, 7, 10, 9, 7, 7, 7, 9, 8, 5, 4, 15, 13, 7, 13, 10, 10, 8, 6, 10, 9, 7, 12, 12, 12, 9, 10, 4, 13
78, 9, 14, 13, 7, 6, 10, 9, 13, 10, 7, 11, 12, 11, 10, 12, 10, 3, 10, 12, 7, 7, 9, 7, 10, 9, 7, 7, 7, 9, 8, 5, 4, 15, 13, 8, 13, 11, 10, 8, 6, 10, 9, 7, 12, 12, 12, 9, 10, 4, 13
79, 9, 14, 13, 7, 6, 10, 9, 14, 10, 7, 11, 12, 11, 10, 12, 10, 3, 10, 13, 7, 7, 9, 7, 10, 9, 7, 8, 7, 9, 8, 5, 4, 15, 13, 8, 13, 11, 10, 8, 6, 11, 9, 7, 12, 12, 12, 10, 10, 4, 13
80, 9, 14, 13, 7, 6, 10, 9, 14, 10, 7, 11, 12, 11, 10, 12, 10, 3, 10, 13, 7, 7, 9, 7, 10, 9, 7, 8, 7, 10, 8, 5, 4, 15, 13, 8, 13, 11, 10, 8, 6, 11, 9, 7, 12, 12, 12, 10, 10, 4, 13
81, 9, 14, 13, 7, 6, 10, 9, 14, 11, 8, 11, 12, 11, 10, 12, 10, 3, 10, 13, 7, 7, 9, 7, 10, 9, 7, 8, 7, 10, 8, 5, 4, 15, 13, 9, 13, 11, 10, 8, 6, 11, 9, 7, 12, 12, 12, 10, 11, 4, 13
82, 9, 14, 13, 7, 6, 10, 9, 16, 11, 8, 11, 12, 11, 10, 13, 10, 3, 11, 14, 7, 7, 9, 7, 10, 9, 7, 8, 8, 10, 8, 5, 4, 15, 13, 9, 13, 11, 11, 8, 6, 11, 9, 7, 12, 12, 12, 10, 11, 5, 13
83, 9, 14, 13, 7, 6, 11, 9, 16, 11, 8, 11, 12, 11, 10, 13, 10, 3, 11, 14, 8, 7, 9, 7, 10, 9, 7, 9, 9, 10, 8, 5, 4, 15, 13, 9, 13, 11, 11, 8, 6, 11, 9, 7, 12, 12, 12, 10, 11, 5, 13
84, 9, 15, 13, 7, 6, 11, 9, 16, 11, 8, 11, 13, 11, 11, 13, 10, 3, 11, 14, 8, 7, 9, 7, 10, 9, 7, 9, 9, 10, 8, 5, 5, 15, 13, 9, 13, 11, 11, 8, 6, 11, 9, 7, 12, 12, 12, 10, 11, 5, 13
85, 10, 15, 13, 7, 6, 11, 9, 16, 12, 8, 11, 13, 11, 11, 13, 10, 3, 11, 14, 9, 7, 10, 7, 10, 9, 7, 9, 10, 10, 8, 5, 5, 15, 13, 9, 14, 11, 11, 8, 6, 11, 10, 7, 12, 12, 12, 11, 11, 5, 13
86, 12, 15, 13, 7, 6, 11, 9, 16, 13, 8, 11, 13, 11, 11, 13, 10, 3, 11, 15, 9, 8, 10, 7, 11, 9, 7, 9, 10, 10, 8, 5, 5, 15, 13, 9, 14, 11, 11, 8, 6, 11, 10, 7, 12, 12, 12, 11, 11, 5, 13
87, 12, 15, 13, 7, 6, 11, 9, 16, 13, 8, 11, 13, 11, 11, 13, 10, 3, 11, 15, 9, 8, 10, 7, 11, 9, 7, 9, 10, 10, 8, 5, 5, 15, 13, 9, 14, 11, 12, 9, 6, 11, 10, 7, 12, 12, 12, 11, 11, 5, 14
