Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
10, 2, 1, 1, 1, 2, 1, 2, 1, 3, 3, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 0, 1, 5, 2, 1, 1, 3, 4, 1
11, 2, 1, 1, 1, 2, 1, 2, 1, 3, 3, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 0, 1, 5, 2, 1, 2, 3, 4, 1
12, 2, 1, 1, 1, 2, 1, 2, 1, 3, 3, 2, 2, 3, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 0, 1, 5, 2, 1, 3, 3, 4, 1
13, 2, 1, 1, 1, 2, 1, 3, 1, 3, 3, 2, 2, 3, 2, 2, 2, 2, 1, 2, 1, 2, 2, 3, 1, 1, 2, 1, 1, 1, 2, 3, 2, 1, 2, 1, 3, 1, 3, 1, 1, 2, 0, 1, 5, 2, 1, 3, 3, 4, 1
14, 2, 1, 1, 1, 2, 1, 4, 2, 3, 3, 2, 2, 3, 2, 3, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 0, 1, 5, 2, 1, 3, 3, 4, 1
15, 2, 1, 1, 1, 2, 1, 4, 2, 3, 3, 3, 2, 3, 2, 3, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 0, 1, 5, 2, 2, 3, 3, 4, 1
16, 2, 1, 1, 1, 2, 1, 4, 2, 3, 3, 3, 2, 3, 2, 4, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 3, 2, 2, 2, 1, 3, 2, 3, 1, 1, 2, 0, 1, 5, 2, 2, 3, 3, 4, 2
17, 2, 1, 1, 1, 2, 1, 4, 3, 3, 3, 4, 2, 3, 2, 4, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 3, 3, 2, 2, 1, 4, 2, 3, 1, 1, 2, 0, 1, 5, 2, 2, 3, 3, 4, 2
18, 2, 1, 1, 1, 2, 1, 4, 3, 3, 3, 4, 2, 3, 2, 4, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 3, 3, 3, 2, 1, 4, 2, 3, 1, 1, 2, 0, 1, 5, 2, 2, 3, 3, 4, 2
19, 2, 1, 1, 1, 2, 1, 4, 3, 3, 3, 4, 2, 3, 2, 4, 2, 2, 1, 2, 1, 3, 2, 3, 1, 1, 3, 2, 2, 1, 2, 3, 3, 3, 2, 1, 4, 2, 3, 1, 1, 2, 0, 1, 5, 2, 3, 3, 3, 4, 2
20, 2, 1, 1, 1, 2, 1, 4, 3, 3, 4, 4, 3, 3, 2, 4, 2, 2, 1, 2, 1, 3, 2, 4, 1, 1, 3, 2, 2, 2, 2, 3, 3, 3, 2, 1, 4, 2, 3, 1, 1, 2, 0, 1, 5, 2, 3, 3, 3, 4, 2
21, 2, 1, 1, 1, 2, 1, 4, 3, 4, 4, 4, 3, 3, 3, 4, 2, 2, 1, 2, 1, 3, 2, 4, 1, 1, 3, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 5, 2, 3, 3, 4, 4, 3
22, 2, 1, 2, 1, 2, 1, 4, 3, 4, 4, 4, 5, 3, 4, 4, 2, 2, 1, 2, 1, 3, 2, 5, 1, 1, 3, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 5, 2, 3, 3, 4, 4, 3
23, 2, 1, 2, 1, 2, 1, 4, 3, 4, 5, 4, 7, 3, 4, 4, 2, 2, 1, 2, 1, 3, 2, 5, 1, 2, 3, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 5, 2, 3, 3, 5, 4, 3
24, 2, 1, 2, 1, 2, 2, 6, 3, 4, 5, 4, 7, 3, 5, 4, 2, 2, 1, 2, 1, 3, 2, 5, 2, 2, 3, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 5, 2, 3, 3, 5, 4, 3
25, 2, 1, 3, 1, 2, 2, 6, 3, 4, 5, 4, 8, 3, 5, 4, 2, 2, 1, 2, 1, 4, 2, 5, 3, 2, 3, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 6, 2, 3, 3, 5, 4, 3
26, 2, 1, 3, 1, 2, 2, 6, 3, 5, 6, 4, 8, 3, 5, 4, 2, 2, 1, 2, 1, 4, 2, 5, 3, 2, 4, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 0, 1, 6, 2, 3, 3, 5, 4, 3
27, 2, 1, 3, 2, 2, 2, 6, 3, 5, 6, 4, 8, 3, 5, 4, 2, 2, 1, 2, 1, 5, 2, 5, 3, 2, 4, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 1, 1, 6, 2, 3, 3, 6, 4, 3
28, 3, 1, 3, 2, 2, 2, 7, 3, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 2, 2, 5, 2, 5, 3, 2, 4, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 1, 1, 6, 2, 3, 4, 6, 4, 3
29, 3, 1, 3, 2, 2, 2, 7, 4, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 2, 3, 5, 2, 6, 3, 2, 4, 2, 2, 2, 3, 4, 3, 3, 4, 1, 4, 2, 4, 1, 1, 2, 1, 1, 6, 2, 3, 4, 6, 4, 3
30, 3, 1, 4, 3, 2, 2, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 2, 3, 5, 3, 6, 3, 2, 4, 2, 2, 2, 3, 4, 4, 3, 4, 1, 4, 2, 4, 1, 1, 2, 2, 1, 7, 2, 3, 4, 6, 4, 3
31, 3, 1, 4, 4, 2, 2, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 3, 5, 4, 6, 3, 2, 4, 2, 2, 2, 3, 4, 4, 3, 4, 1, 4, 2, 4, 1, 1, 2, 2, 1, 7, 2, 3, 4, 6, 4, 3
32, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 3, 5, 4, 6, 3, 2, 4, 2, 2, 2, 3, 4, 4, 3, 4, 1, 4, 2, 4, 2, 1, 2, 2, 1, 7, 3, 4, 4, 6, 4, 3
33, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 3, 5, 4, 6, 3, 2, 4, 2, 2, 2, 3, 4, 4, 3, 5, 2, 4, 2, 5, 2, 1, 2, 3, 1, 7, 3, 4, 4, 6, 4, 3
34, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 4, 5, 4, 7, 3, 2, 4, 2, 2, 2, 3, 4, 4, 3, 5, 2, 4, 2, 5, 2, 1, 2, 3, 1, 7, 3, 5, 4, 6, 4, 3
35, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 4, 6, 4, 7, 3, 2, 5, 2, 2, 2, 3, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 1, 7, 3, 5, 4, 6, 5, 3
36, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 4, 6, 4, 7, 3, 2, 6, 2, 2, 2, 3, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 3, 5, 4, 6, 5, 3
37, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 5, 4, 2, 3, 2, 3, 4, 6, 4, 8, 3, 2, 6, 2, 2, 2, 3, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 5, 5, 4, 6, 6, 3
38, 3, 1, 4, 5, 2, 4, 7, 5, 6, 6, 4, 8, 3, 6, 4, 2, 4, 2, 3, 4, 7, 4, 8, 3, 2, 6, 2, 2, 2, 3, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
39, 3, 1, 4, 5, 2, 4, 7, 5, 7, 6, 4, 8, 3, 6, 4, 2, 5, 2, 3, 4, 7, 4, 8, 3, 2, 7, 2, 2, 2, 3, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
40, 3, 1, 4, 5, 2, 4, 7, 5, 7, 6, 4, 8, 3, 6, 4, 2, 5, 2, 3, 4, 7, 4, 9, 3, 2, 7, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
41, 3, 1, 4, 5, 2, 4, 7, 5, 8, 6, 4, 8, 3, 6, 4, 2, 5, 2, 3, 4, 7, 4, 9, 3, 2, 7, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
42, 3, 1, 4, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 9, 3, 2, 7, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
43, 3, 1, 4, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 9, 4, 2, 7, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
44, 3, 2, 4, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 9, 4, 2, 8, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 2, 7, 6, 5, 4, 6, 6, 4
45, 3, 2, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 10, 4, 2, 8, 2, 2, 2, 4, 4, 4, 3, 6, 2, 4, 2, 6, 2, 1, 2, 4, 3, 7, 6, 5, 4, 6, 6, 4
46, 4, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 10, 4, 2, 8, 2, 2, 2, 4, 4, 4, 3, 6, 3, 4, 2, 7, 2, 1, 2, 4, 3, 7, 6, 5, 4, 7, 6, 4
47, 5, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 10, 4, 2, 8, 2, 2, 3, 4, 4, 4, 3, 7, 4, 4, 2, 7, 3, 2, 2, 4, 3, 7, 6, 6, 4, 7, 6, 4
48, 5, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 3, 4, 7, 4, 10, 4, 2, 9, 2, 2, 5, 4, 4, 4, 4, 7, 4, 4, 2, 7, 3, 2, 2, 4, 3, 7, 6, 7, 4, 8, 6, 4
49, 5, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 4, 2, 5, 3, 4, 4, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 8, 4, 4, 2, 8, 3, 2, 2, 4, 4, 7, 6, 7, 4, 8, 6, 4
50, 5, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 3, 4, 4, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 10, 4, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 7, 4, 9, 6, 4
51, 6, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 3, 5, 4, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 11, 5, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 4, 9, 6, 4
52, 6, 3, 5, 5, 2, 4, 7, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 3, 5, 4, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 11, 5, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 5, 9, 6, 4
53, 6, 3, 6, 5, 2, 5, 7, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 3, 5, 5, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 6, 9, 6, 4
54, 6, 3, 7, 5, 2, 5, 8, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 5, 5, 5, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 6, 9, 6, 4
55, 6, 4, 7, 5, 2, 5, 8, 5, 8, 6, 5, 8, 3, 6, 5, 2, 5, 5, 5, 5, 7, 4, 11, 4, 2, 10, 2, 2, 5, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 6, 9, 8, 4
56, 6, 4, 7, 5, 2, 6, 8, 5, 8, 7, 5, 9, 3, 6, 5, 2, 5, 6, 5, 5, 7, 4, 11, 4, 2, 11, 2, 2, 5, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 8, 6, 9, 8, 4
57, 7, 4, 7, 5, 2, 7, 9, 5, 8, 7, 5, 9, 3, 6, 5, 2, 5, 6, 5, 5, 7, 4, 11, 4, 3, 11, 3, 2, 6, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 2, 4, 4, 7, 6, 9, 7, 9, 8, 4
58, 8, 4, 8, 5, 2, 8, 9, 5, 8, 7, 5, 9, 3, 6, 5, 2, 5, 6, 5, 5, 7, 4, 11, 4, 3, 11, 3, 2, 7, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 3, 4, 4, 7, 6, 9, 8, 9, 8, 4
59, 8, 4, 8, 5, 2, 8, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 5, 6, 5, 5, 7, 4, 11, 4, 3, 11, 3, 2, 7, 4, 4, 4, 4, 12, 7, 4, 2, 8, 4, 2, 3, 4, 4, 7, 6, 9, 9, 9, 8, 4
60, 8, 4, 8, 6, 2, 10, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 5, 6, 5, 5, 8, 4, 12, 4, 3, 12, 3, 2, 7, 4, 4, 5, 4, 12, 7, 4, 2, 8, 4, 2, 3, 4, 4, 7, 6, 9, 9, 9, 8, 4
61, 8, 4, 8, 6, 2, 12, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 6, 6, 5, 5, 8, 4, 12, 4, 3, 12, 3, 2, 7, 4, 4, 5, 4, 12, 7, 4, 2, 9, 4, 2, 3, 5, 4, 7, 6, 9, 9, 9, 8, 4
62, 8, 4, 8, 6, 2, 13, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 6, 6, 5, 5, 8, 4, 12, 4, 3, 13, 3, 2, 8, 4, 4, 5, 4, 12, 7, 4, 2, 9, 4, 4, 3, 5, 4, 7, 6, 9, 9, 10, 8, 5
63, 8, 4, 8, 6, 2, 13, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 6, 6, 5, 5, 8, 4, 13, 4, 3, 13, 3, 2, 8, 4, 4, 5, 4, 12, 7, 4, 2, 9, 4, 4, 3, 5, 4, 7, 6, 9, 9, 10, 8, 5
64, 8, 4, 8, 6, 3, 13, 9, 5, 9, 7, 5, 9, 3, 6, 5, 2, 6, 6, 6, 5, 9, 4, 13, 4, 3, 13, 3, 2, 9, 4, 4, 7, 4, 12, 7, 4, 2, 9, 4, 4, 3, 5, 4, 7, 6, 9, 9, 10, 8, 5
65, 8, 4, 8, 6, 3, 13, 9, 5, 9, 7, 5, 9, 3, 6, 6, 2, 6, 6, 7, 5, 10, 4, 13, 4, 4, 15, 3, 2, 10, 4, 4, 7, 4, 12, 7, 4, 2, 9, 4, 4, 3, 5, 4, 7, 6, 9, 9, 10, 8, 5
66, 8, 4, 8, 6, 3, 13, 9, 5, 9, 7, 5, 9, 3, 6, 6, 2, 6, 6, 8, 5, 11, 4, 13, 4, 4, 15, 3, 2, 10, 4, 4, 9, 4, 12, 7, 4, 2, 9, 4, 4, 3, 5, 4, 7, 6, 9, 9, 10, 8, 5
67, 8, 4, 8, 6, 4, 13, 9, 5, 9, 7, 5, 9, 3, 6, 6, 2, 6, 7, 8, 5, 11, 4, 13, 4, 4, 16, 3, 2, 10, 4, 4, 10, 4, 12, 7, 4, 2, 9, 4, 4, 4, 5, 4, 7, 6, 10, 9, 10, 8, 5
68, 8, 4, 8, 6, 4, 13, 9, 5, 9, 7, 6, 9, 3, 6, 6, 2, 6, 7, 9, 5, 11, 4, 13, 4, 4, 16, 3, 3, 10, 4, 4, 11, 4, 12, 7, 5, 2, 9, 4, 5, 4, 5, 5, 7, 6, 10, 9, 10, 8, 5
69, 8, 4, 8, 6, 4, 13, 9, 5, 9, 7, 6, 9, 3, 6, 6, 2, 6, 7, 10, 5, 11, 4, 13, 4, 4, 16, 3, 3, 10, 4, 4, 11, 4, 12, 7, 5, 2, 9, 4, 5, 4, 5, 5, 7, 6, 10, 9, 10, 8, 6
70, 8, 4, 8, 6, 4, 13, 9, 5, 9, 7, 6, 9, 3, 6, 6, 2, 6, 7, 10, 5, 11, 4, 13, 4, 4, 16, 3, 3, 10, 4, 4, 11, 4, 13, 7, 5, 2, 9, 4, 5, 4, 5, 5, 7, 6, 10, 9, 10, 8, 6
71, 8, 4, 8, 6, 4, 13, 9, 5, 9, 7, 6, 9, 3, 6, 6, 2, 6, 7, 10, 5, 11, 4, 13, 4, 4, 16, 3, 3, 10, 4, 5, 11, 4, 13, 7, 5, 2, 9, 4, 5, 4, 5, 5, 7, 7, 10, 9, 10, 8, 6
72, 8, 4, 8, 6, 4, 13, 9, 5, 10, 8, 6, 9, 4, 6, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 16, 3, 4, 10, 4, 5, 11, 4, 13, 8, 5, 2, 10, 4, 6, 4, 5, 5, 7, 7, 10, 9, 10, 8, 6
73, 8, 4, 8, 6, 5, 13, 9, 5, 10, 8, 6, 9, 4, 6, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 16, 3, 5, 10, 4, 5, 11, 4, 13, 8, 5, 2, 10, 4, 6, 4, 5, 6, 7, 7, 11, 9, 10, 8, 6
74, 8, 4, 8, 6, 6, 13, 9, 5, 10, 8, 6, 9, 4, 6, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 16, 3, 6, 11, 4, 6, 11, 4, 13, 8, 5, 2, 12, 4, 6, 4, 5, 7, 7, 7, 12, 9, 10, 8, 6
75, 8, 4, 8, 6, 6, 13, 10, 5, 10, 8, 6, 9, 5, 6, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 16, 3, 6, 12, 4, 8, 12, 4, 13, 9, 5, 2, 13, 4, 6, 4, 5, 8, 7, 7, 12, 10, 10, 8, 6
76, 8, 4, 8, 6, 6, 13, 10, 5, 10, 8, 6, 9, 5, 6, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 16, 3, 6, 12, 5, 9, 12, 4, 13, 9, 5, 2, 13, 4, 6, 4, 5, 9, 7, 8, 12, 10, 10, 8, 6
77, 8, 4, 8, 6, 6, 13, 10, 5, 10, 8, 7, 9, 6, 7, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 17, 3, 6, 13, 5, 9, 12, 4, 13, 9, 5, 2, 14, 4, 6, 4, 5, 9, 7, 8, 12, 10, 10, 8, 6
78, 8, 4, 8, 6, 6, 13, 10, 6, 10, 8, 7, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 17, 3, 6, 14, 5, 9, 12, 4, 13, 9, 5, 3, 14, 4, 6, 4, 5, 9, 7, 9, 12, 10, 10, 8, 6
79, 8, 4, 8, 6, 6, 13, 10, 6, 11, 8, 8, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 13, 4, 4, 17, 3, 6, 15, 5, 9, 12, 4, 13, 9, 5, 3, 14, 4, 6, 4, 5, 9, 7, 9, 12, 10, 10, 8, 6
80, 8, 4, 8, 6, 6, 14, 10, 7, 11, 8, 9, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 14, 4, 4, 17, 3, 6, 17, 6, 9, 12, 4, 13, 9, 5, 3, 14, 4, 6, 4, 5, 9, 7, 9, 12, 10, 10, 8, 6
81, 8, 4, 9, 6, 6, 14, 10, 8, 11, 8, 9, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 14, 4, 4, 17, 3, 7, 17, 6, 9, 12, 4, 13, 9, 5, 3, 14, 4, 6, 4, 5, 9, 7, 10, 12, 10, 10, 8, 6
82, 8, 4, 10, 6, 6, 14, 10, 8, 11, 8, 9, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 14, 4, 4, 17, 3, 8, 17, 6, 9, 12, 4, 13, 9, 5, 3, 14, 4, 6, 4, 5, 9, 8, 10, 12, 10, 10, 8, 6
83, 8, 5, 11, 6, 8, 14, 10, 8, 11, 8, 9, 9, 7, 7, 6, 2, 6, 8, 10, 5, 11, 4, 15, 6, 4, 17, 3, 8, 17, 6, 10, 12, 4, 13, 9, 5, 4, 14, 4, 6, 4, 5, 9, 8, 10, 12, 10, 10, 8, 6
84, 8, 5, 11, 6, 8, 14, 10, 8, 11, 8, 9, 9, 7, 8, 6, 2, 6, 8, 10, 5, 11, 5, 15, 6, 4, 17, 3, 8, 17, 6, 10, 12, 4, 13, 9, 5, 5, 14, 4, 6, 4, 5, 9, 8, 10, 12, 10, 10, 8, 7
85, 8, 5, 12, 6, 9, 14, 10, 8, 11, 8, 9, 9, 7, 8, 6, 2, 6, 9, 10, 5, 11, 5, 15, 6, 4, 17, 4, 8, 17, 6, 10, 12, 4, 13, 9, 5, 5, 14, 4, 6, 4, 5, 9, 8, 10, 12, 10, 10, 8, 7
86, 8, 5, 14, 6, 9, 14, 10, 8, 11, 8, 9, 9, 7, 8, 6, 2, 6, 9, 10, 5, 11, 5, 15, 6, 4, 17, 4, 8, 17, 6, 10, 13, 4, 13, 9, 5, 5, 14, 4, 6, 5, 5, 9, 8, 10, 12, 10, 10, 8, 8
87, 8, 5, 15, 6, 9, 14, 10, 8, 11, 9, 9, 9, 7, 8, 6, 2, 6, 9, 10, 5, 11, 5, 15, 6, 4, 17, 4, 8, 17, 6, 10, 13, 4, 13, 9, 5, 5, 14, 4, 6, 5, 5, 9, 8, 10, 12, 10, 10, 8, 8
