Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
10, 2, 2, 1, 1, 2, 5, 3, 1, 3, 1, 3, 0, 1, 1, 2, 1, 2, 1, 2, 3, 2, 2, 3, 2, 3, 1, 1, 1, 2, 1, 2, 2, 1, 4, 0, 1, 1, 2, 1, 1, 4, 4, 2, 2, 3, 1, 1, 2, 0, 1
11, 2, 3, 1, 1, 2, 5, 3, 2, 3, 1, 3, 1, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 1, 2, 4, 1, 2, 2, 1, 5, 0, 2, 1, 2, 1, 1, 4, 4, 2, 2, 3, 1, 1, 2, 0, 1
12, 2, 3, 1, 1, 2, 5, 3, 3, 3, 1, 3, 1, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 1, 2, 4, 1, 2, 2, 1, 5, 0, 2, 1, 2, 1, 1, 5, 4, 3, 2, 4, 2, 2, 2, 0, 1
13, 2, 3, 1, 1, 2, 5, 3, 3, 3, 1, 3, 1, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 1, 2, 4, 1, 2, 2, 1, 5, 0, 2, 1, 2, 1, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 1
14, 2, 3, 1, 2, 3, 5, 3, 3, 4, 1, 3, 2, 1, 1, 2, 1, 2, 2, 2, 3, 2, 3, 3, 2, 3, 1, 1, 2, 4, 1, 2, 2, 1, 5, 0, 3, 1, 2, 1, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 1
15, 2, 5, 2, 2, 3, 5, 4, 3, 4, 1, 3, 2, 1, 1, 2, 1, 3, 2, 2, 4, 2, 3, 3, 2, 3, 1, 1, 2, 5, 1, 2, 2, 1, 5, 0, 3, 1, 2, 2, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 1
16, 2, 5, 2, 2, 3, 5, 4, 3, 4, 1, 3, 2, 1, 1, 2, 1, 3, 2, 2, 5, 2, 3, 3, 2, 3, 1, 1, 2, 5, 1, 2, 2, 1, 5, 0, 3, 1, 2, 2, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 1
17, 2, 5, 2, 2, 3, 5, 4, 3, 4, 1, 3, 3, 1, 1, 2, 1, 3, 3, 2, 5, 2, 3, 3, 2, 3, 1, 1, 4, 5, 1, 2, 2, 1, 5, 0, 3, 1, 2, 2, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 1
18, 2, 5, 2, 2, 4, 5, 5, 3, 4, 1, 3, 3, 1, 1, 2, 1, 3, 3, 2, 5, 2, 3, 3, 2, 4, 1, 1, 5, 5, 1, 2, 2, 1, 5, 0, 3, 1, 2, 2, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 2
19, 2, 5, 2, 2, 5, 5, 5, 3, 4, 1, 3, 3, 1, 1, 4, 1, 3, 3, 2, 5, 2, 3, 3, 2, 4, 1, 2, 5, 5, 1, 2, 2, 1, 5, 0, 3, 1, 2, 2, 1, 5, 4, 3, 2, 4, 3, 2, 2, 0, 2
20, 2, 5, 2, 3, 6, 5, 5, 3, 4, 1, 3, 3, 1, 1, 4, 1, 3, 3, 2, 5, 2, 3, 3, 2, 4, 1, 2, 5, 5, 1, 2, 2, 1, 5, 0, 3, 2, 2, 2, 1, 5, 4, 3, 2, 4, 4, 2, 2, 0, 2
21, 2, 5, 2, 4, 7, 5, 5, 3, 4, 1, 3, 3, 1, 1, 4, 1, 3, 3, 2, 5, 2, 3, 3, 2, 4, 1, 3, 5, 5, 1, 3, 2, 1, 5, 0, 3, 2, 2, 4, 1, 5, 5, 3, 2, 4, 4, 2, 2, 0, 2
22, 2, 5, 2, 4, 7, 5, 5, 3, 4, 1, 3, 3, 1, 1, 4, 1, 3, 3, 2, 5, 2, 3, 3, 2, 4, 1, 3, 5, 5, 1, 3, 3, 1, 5, 0, 3, 2, 2, 4, 1, 5, 5, 3, 2, 4, 4, 2, 2, 0, 2
23, 3, 6, 2, 4, 7, 6, 5, 4, 4, 1, 3, 3, 1, 1, 5, 1, 3, 3, 3, 5, 2, 3, 3, 2, 5, 1, 3, 5, 5, 1, 3, 3, 2, 5, 0, 3, 2, 2, 4, 1, 5, 5, 3, 2, 4, 4, 2, 2, 0, 2
24, 3, 6, 2, 4, 7, 6, 5, 4, 4, 1, 3, 3, 1, 2, 5, 1, 3, 3, 3, 5, 2, 4, 3, 2, 5, 1, 4, 5, 5, 1, 3, 3, 2, 5, 0, 3, 2, 2, 4, 1, 5, 5, 3, 2, 4, 4, 2, 2, 0, 2
25, 3, 6, 2, 4, 7, 6, 5, 4, 4, 1, 3, 3, 1, 2, 5, 1, 3, 3, 3, 6, 2, 4, 3, 2, 5, 1, 4, 5, 5, 1, 3, 3, 2, 5, 0, 3, 2, 2, 4, 1, 5, 5, 3, 2, 4, 4, 2, 2, 0, 2
26, 3, 6, 2, 4, 7, 6, 5, 4, 4, 2, 3, 3, 1, 2, 5, 1, 3, 3, 3, 8, 2, 4, 3, 2, 5, 1, 4, 5, 5, 1, 3, 3, 2, 5, 0, 4, 2, 2, 4, 1, 5, 5, 3, 3, 4, 4, 2, 2, 0, 2
27, 3, 6, 2, 4, 7, 6, 5, 4, 4, 2, 3, 3, 1, 2, 6, 1, 3, 4, 3, 9, 2, 4, 4, 2, 5, 2, 4, 5, 5, 1, 3, 3, 2, 5, 0, 4, 2, 2, 4, 1, 5, 5, 3, 3, 4, 4, 2, 2, 0, 2
28, 3, 6, 2, 4, 7, 6, 5, 4, 4, 2, 3, 3, 2, 2, 6, 1, 3, 5, 3, 9, 2, 4, 4, 2, 5, 3, 4, 5, 6, 1, 3, 3, 2, 5, 0, 5, 2, 2, 4, 1, 5, 5, 3, 4, 4, 4, 2, 2, 0, 2
29, 3, 6, 2, 4, 7, 6, 5, 4, 4, 2, 3, 4, 2, 2, 6, 1, 3, 6, 3, 9, 3, 4, 4, 2, 5, 4, 4, 5, 6, 1, 3, 3, 2, 5, 1, 5, 2, 3, 4, 2, 5, 5, 3, 4, 4, 4, 2, 2, 0, 2
30, 3, 6, 2, 4, 8, 6, 5, 5, 4, 2, 3, 4, 2, 2, 6, 2, 3, 7, 3, 9, 3, 4, 4, 2, 5, 4, 4, 6, 6, 1, 3, 3, 2, 5, 1, 5, 2, 3, 4, 2, 5, 5, 3, 4, 4, 4, 2, 2, 0, 2
31, 3, 6, 2, 4, 8, 6, 6, 5, 4, 3, 3, 4, 2, 2, 6, 2, 3, 7, 3, 9, 3, 4, 4, 2, 5, 4, 4, 6, 6, 1, 3, 4, 3, 5, 1, 5, 2, 3, 4, 2, 5, 5, 3, 4, 4, 4, 2, 2, 0, 2
32, 3, 6, 2, 4, 8, 6, 6, 5, 4, 3, 3, 4, 2, 2, 6, 2, 3, 7, 3, 9, 3, 4, 4, 2, 5, 4, 4, 6, 6, 1, 3, 4, 3, 5, 1, 5, 2, 3, 4, 2, 6, 5, 4, 4, 4, 4, 2, 2, 0, 2
33, 3, 6, 2, 4, 8, 6, 6, 5, 4, 3, 3, 4, 2, 2, 6, 2, 3, 7, 3, 9, 3, 4, 4, 2, 5, 4, 4, 6, 6, 1, 3, 4, 3, 5, 1, 5, 2, 3, 4, 2, 6, 5, 4, 4, 4, 4, 2, 2, 0, 2
34, 3, 6, 2, 4, 8, 6, 7, 5, 4, 4, 3, 4, 2, 2, 6, 2, 3, 7, 3, 9, 3, 4, 4, 2, 5, 4, 4, 6, 6, 1, 4, 4, 3, 5, 2, 5, 2, 3, 5, 2, 6, 6, 4, 4, 4, 4, 2, 2, 1, 2
35, 3, 6, 2, 4, 8, 6, 7, 5, 4, 4, 3, 4, 2, 2, 7, 2, 3, 7, 3, 9, 3, 4, 4, 2, 6, 4, 4, 7, 6, 1, 4, 4, 4, 5, 2, 5, 2, 3, 5, 2, 6, 6, 4, 4, 4, 4, 2, 2, 1, 2
36, 3, 6, 2, 4, 8, 6, 7, 5, 4, 4, 3, 4, 2, 2, 7, 2, 3, 7, 3, 9, 3, 4, 5, 2, 6, 5, 4, 7, 7, 1, 4, 4, 4, 5, 3, 5, 2, 3, 5, 2, 6, 6, 4, 4, 4, 4, 2, 2, 1, 2
37, 3, 6, 2, 4, 8, 6, 7, 5, 4, 5, 3, 4, 4, 2, 7, 2, 3, 7, 3, 9, 3, 4, 5, 2, 6, 5, 4, 7, 7, 1, 4, 5, 4, 5, 3, 5, 2, 3, 5, 2, 6, 6, 5, 4, 5, 4, 2, 2, 1, 2
38, 3, 6, 2, 4, 8, 6, 7, 5, 4, 5, 3, 4, 4, 2, 7, 2, 3, 7, 4, 9, 3, 4, 5, 2, 6, 5, 4, 8, 7, 1, 4, 5, 4, 6, 3, 5, 2, 3, 5, 2, 7, 6, 6, 4, 5, 4, 2, 2, 1, 2
39, 3, 6, 3, 4, 8, 7, 8, 6, 4, 5, 3, 4, 4, 2, 7, 2, 4, 7, 4, 9, 3, 4, 5, 2, 6, 5, 4, 8, 7, 1, 4, 5, 4, 6, 3, 5, 2, 3, 5, 2, 7, 6, 6, 4, 6, 4, 2, 2, 2, 2
40, 3, 6, 3, 4, 8, 7, 9, 6, 4, 5, 3, 5, 5, 3, 7, 2, 4, 7, 4, 10, 3, 4, 5, 2, 6, 5, 4, 8, 7, 1, 4, 6, 4, 6, 3, 5, 2, 3, 5, 2, 7, 6, 6, 4, 6, 4, 2, 2, 2, 2
41, 3, 7, 3, 4, 8, 7, 9, 6, 4, 5, 3, 5, 5, 3, 7, 2, 4, 7, 5, 10, 3, 4, 5, 2, 6, 5, 4, 10, 7, 1, 4, 6, 4, 6, 3, 5, 2, 4, 5, 2, 7, 6, 6, 4, 6, 4, 2, 2, 2, 2
42, 3, 8, 3, 4, 8, 7, 10, 8, 4, 5, 3, 5, 8, 3, 7, 2, 4, 7, 5, 10, 4, 5, 6, 2, 6, 5, 6, 11, 7, 1, 4, 6, 4, 6, 3, 5, 2, 5, 5, 2, 7, 6, 6, 4, 6, 4, 2, 2, 2, 2
43, 3, 8, 4, 5, 8, 7, 10, 8, 4, 5, 3, 5, 8, 3, 7, 2, 4, 7, 5, 10, 4, 5, 6, 2, 6, 5, 7, 11, 7, 1, 4, 6, 4, 6, 3, 5, 2, 6, 5, 2, 8, 6, 7, 4, 6, 4, 2, 2, 2, 3
44, 3, 8, 4, 5, 8, 7, 10, 8, 4, 6, 3, 5, 8, 3, 7, 2, 4, 7, 5, 10, 6, 5, 6, 2, 6, 6, 7, 11, 8, 1, 4, 6, 4, 6, 3, 5, 2, 6, 5, 3, 8, 7, 7, 4, 6, 4, 2, 2, 2, 3
45, 4, 9, 4, 5, 8, 7, 10, 8, 4, 6, 3, 5, 8, 3, 7, 3, 4, 7, 5, 10, 7, 5, 6, 2, 7, 6, 7, 11, 8, 1, 4, 6, 4, 7, 3, 5, 2, 6, 5, 3, 8, 7, 7, 4, 6, 4, 2, 2, 2, 3
46, 4, 9, 4, 5, 8, 7, 10, 9, 4, 6, 3, 6, 8, 3, 7, 3, 4, 7, 5, 10, 7, 5, 6, 2, 7, 6, 7, 13, 9, 1, 4, 6, 4, 7, 3, 5, 2, 6, 5, 3, 9, 7, 7, 4, 6, 4, 2, 2, 2, 3
47, 4, 9, 4, 5, 8, 7, 10, 9, 4, 6, 3, 7, 8, 3, 7, 3, 5, 7, 5, 10, 7, 6, 6, 2, 7, 6, 7, 13, 9, 1, 4, 6, 4, 7, 3, 5, 2, 7, 5, 3, 9, 7, 7, 4, 6, 4, 2, 2, 3, 3
48, 4, 9, 4, 5, 8, 7, 10, 9, 4, 6, 3, 8, 8, 3, 7, 3, 5, 7, 5, 10, 7, 6, 6, 2, 7, 6, 7, 13, 9, 1, 5, 7, 4, 7, 3, 5, 3, 7, 5, 3, 9, 7, 7, 4, 6, 4, 2, 2, 3, 3
49, 4, 9, 4, 5, 8, 7, 10, 9, 4, 6, 3, 8, 8, 3, 8, 3, 5, 7, 5, 10, 7, 6, 6, 2, 7, 6, 7, 14, 9, 1, 5, 7, 4, 7, 3, 5, 4, 7, 5, 3, 9, 7, 7, 4, 8, 4, 2, 3, 3, 3
50, 4, 9, 4, 5, 8, 7, 10, 9, 4, 6, 3, 8, 8, 3, 9, 3, 5, 7, 5, 10, 7, 7, 6, 2, 7, 6, 7, 14, 9, 1, 5, 7, 4, 7, 3, 6, 4, 7, 5, 3, 9, 7, 7, 4, 8, 4, 3, 3, 4, 3
51, 4, 9, 4, 5, 8, 7, 10, 10, 4, 6, 3, 8, 8, 3, 9, 3, 5, 7, 5, 10, 7, 7, 6, 3, 7, 6, 7, 15, 9, 1, 5, 7, 5, 7, 3, 6, 4, 7, 5, 3, 9, 7, 7, 4, 8, 5, 3, 3, 4, 3
52, 4, 9, 4, 5, 8, 7, 10, 10, 4, 6, 3, 8, 8, 3, 10, 4, 5, 7, 5, 10, 7, 7, 6, 3, 7, 6, 7, 15, 9, 1, 5, 7, 5, 7, 3, 6, 4, 7, 5, 3, 9, 7, 7, 4, 8, 5, 3, 3, 4, 3
53, 5, 9, 4, 6, 8, 8, 10, 10, 4, 7, 3, 8, 8, 3, 10, 4, 5, 7, 5, 11, 7, 8, 6, 3, 7, 6, 7, 15, 9, 3, 5, 7, 5, 7, 4, 6, 4, 7, 5, 3, 10, 7, 7, 4, 8, 5, 3, 3, 4, 3
54, 5, 9, 4, 6, 8, 8, 10, 10, 4, 7, 3, 8, 8, 3, 10, 4, 5, 7, 6, 11, 8, 8, 6, 3, 7, 6, 7, 15, 9, 3, 5, 7, 5, 7, 4, 6, 4, 7, 6, 3, 10, 7, 7, 4, 9, 5, 3, 3, 4, 3
55, 5, 9, 4, 6, 8, 8, 10, 10, 4, 7, 3, 9, 8, 3, 10, 4, 5, 7, 6, 11, 8, 8, 6, 3, 7, 6, 8, 15, 9, 3, 5, 7, 5, 7, 4, 6, 4, 7, 6, 3, 10, 7, 7, 4, 9, 5, 3, 3, 4, 3
56, 6, 9, 4, 6, 8, 8, 10, 10, 4, 7, 3, 9, 8, 3, 10, 4, 6, 7, 6, 11, 8, 8, 6, 3, 7, 6, 8, 15, 9, 3, 5, 7, 5, 7, 4, 6, 4, 7, 7, 3, 10, 7, 7, 4, 9, 5, 3, 3, 4, 3
57, 6, 9, 4, 6, 8, 8, 11, 11, 4, 7, 3, 9, 8, 3, 10, 4, 6, 7, 6, 12, 8, 8, 7, 3, 7, 6, 8, 15, 9, 3, 6, 7, 5, 7, 4, 6, 4, 7, 7, 3, 10, 7, 7, 5, 9, 5, 3, 3, 4, 3
58, 6, 9, 4, 6, 8, 8, 11, 11, 4, 7, 3, 9, 8, 3, 10, 4, 6, 7, 6, 13, 8, 8, 7, 3, 7, 6, 8, 15, 10, 3, 6, 7, 5, 8, 4, 6, 4, 7, 7, 3, 10, 7, 7, 5, 9, 5, 3, 3, 4, 4
59, 6, 9, 4, 6, 8, 8, 11, 11, 4, 7, 4, 9, 8, 3, 10, 5, 6, 7, 6, 13, 8, 8, 7, 3, 7, 6, 8, 15, 10, 3, 6, 7, 5, 8, 4, 6, 4, 7, 7, 3, 10, 7, 7, 5, 10, 5, 3, 3, 5, 4
60, 6, 10, 4, 6, 8, 8, 11, 11, 4, 7, 4, 9, 8, 3, 10, 5, 6, 7, 6, 13, 8, 8, 7, 3, 7, 6, 8, 15, 11, 3, 6, 7, 5, 8, 4, 6, 4, 7, 8, 3, 10, 7, 7, 5, 10, 5, 3, 3, 5, 4
61, 6, 10, 5, 6, 8, 8, 11, 11, 5, 7, 5, 9, 8, 3, 11, 6, 6, 7, 6, 13, 8, 8, 7, 3, 7, 6, 8, 15, 11, 3, 6, 7, 5, 8, 4, 6, 4, 7, 8, 3, 10, 7, 7, 5, 10, 5, 3, 3, 5, 4
62, 6, 10, 5, 6, 8, 8, 11, 12, 6, 7, 5, 9, 8, 3, 11, 6, 7, 7, 6, 14, 8, 8, 7, 3, 7, 6, 8, 15, 11, 3, 6, 7, 5, 8, 5, 6, 4, 7, 8, 3, 10, 7, 7, 5, 10, 5, 3, 3, 5, 4
63, 6, 10, 5, 6, 8, 8, 12, 12, 6, 7, 5, 9, 8, 4, 11, 6, 7, 7, 6, 14, 8, 8, 8, 3, 7, 7, 9, 16, 12, 3, 6, 7, 5, 8, 5, 6, 4, 7, 8, 3, 10, 7, 7, 5, 10, 6, 3, 3, 5, 4
64, 6, 10, 5, 7, 8, 8, 12, 13, 6, 7, 5, 9, 8, 4, 11, 6, 7, 7, 6, 14, 8, 8, 8, 3, 8, 7, 9, 16, 12, 3, 6, 7, 5, 8, 5, 6, 4, 7, 8, 3, 10, 7, 7, 6, 10, 6, 3, 3, 5, 4
65, 6, 10, 5, 7, 8, 8, 12, 13, 7, 8, 5, 9, 8, 5, 11, 6, 7, 7, 6, 14, 8, 8, 8, 4, 8, 7, 10, 16, 13, 3, 6, 7, 5, 8, 5, 7, 4, 7, 8, 3, 11, 7, 7, 6, 10, 6, 3, 3, 5, 4
66, 7, 10, 5, 7, 8, 9, 12, 13, 7, 8, 5, 10, 8, 5, 11, 6, 8, 7, 6, 14, 8, 8, 8, 4, 8, 7, 12, 16, 13, 3, 7, 7, 5, 8, 5, 7, 5, 7, 8, 3, 11, 7, 7, 6, 12, 6, 3, 3, 5, 4
67, 7, 10, 5, 7, 8, 10, 12, 13, 7, 9, 5, 10, 8, 5, 11, 6, 8, 8, 6, 14, 9, 8, 8, 4, 8, 7, 12, 16, 14, 3, 7, 7, 5, 8, 5, 7, 5, 7, 8, 3, 11, 7, 8, 6, 12, 6, 3, 3, 5, 4
68, 7, 10, 5, 7, 8, 10, 12, 13, 7, 9, 5, 10, 8, 5, 11, 6, 8, 8, 7, 14, 9, 8, 8, 4, 8, 8, 12, 16, 15, 3, 7, 7, 5, 8, 5, 7, 5, 7, 8, 3, 11, 7, 8, 6, 12, 6, 3, 3, 5, 4
69, 7, 10, 5, 7, 9, 10, 12, 13, 8, 9, 5, 10, 8, 5, 11, 6, 8, 8, 7, 15, 9, 8, 8, 4, 8, 9, 12, 16, 15, 3, 7, 7, 5, 8, 5, 8, 5, 7, 8, 3, 11, 7, 9, 6, 12, 6, 3, 3, 5, 4
70, 7, 10, 5, 7, 9, 10, 12, 13, 8, 10, 5, 10, 9, 5, 11, 6, 8, 8, 7, 15, 9, 8, 8, 4, 8, 9, 13, 16, 16, 3, 7, 7, 5, 8, 5, 8, 5, 7, 8, 4, 11, 7, 9, 6, 12, 6, 3, 3, 5, 4
71, 7, 10, 5, 7, 9, 10, 12, 13, 8, 11, 5, 10, 9, 5, 11, 6, 8, 8, 7, 15, 9, 8, 8, 4, 10, 9, 13, 16, 16, 3, 7, 8, 5, 9, 5, 9, 5, 7, 8, 4, 12, 7, 9, 6, 12, 7, 4, 3, 5, 5
72, 7, 10, 6, 7, 9, 10, 12, 13, 8, 11, 5, 10, 9, 6, 11, 6, 8, 8, 7, 15, 9, 8, 8, 4, 10, 9, 13, 16, 16, 3, 7, 8, 5, 9, 5, 9, 5, 7, 8, 5, 12, 7, 9, 6, 12, 7, 4, 3, 6, 5
73, 8, 10, 6, 8, 9, 10, 12, 13, 8, 11, 5, 10, 9, 7, 11, 6, 8, 8, 7, 15, 9, 8, 8, 4, 10, 9, 14, 16, 16, 3, 7, 9, 5, 9, 5, 9, 5, 7, 8, 5, 12, 7, 9, 6, 12, 8, 4, 4, 6, 5
74, 8, 11, 6, 8, 9, 10, 12, 13, 8, 11, 5, 10, 9, 7, 11, 6, 8, 8, 7, 15, 10, 8, 8, 4, 10, 10, 14, 16, 16, 3, 7, 10, 5, 9, 5, 9, 5, 7, 8, 5, 12, 7, 9, 6, 12, 8, 5, 4, 6, 6
75, 9, 11, 7, 8, 9, 10, 12, 13, 8, 11, 5, 10, 9, 8, 11, 6, 8, 8, 8, 15, 10, 8, 9, 4, 10, 10, 14, 16, 16, 4, 7, 10, 5, 9, 5, 9, 5, 7, 8, 5, 13, 7, 9, 7, 12, 8, 5, 4, 7, 6
76, 9, 11, 7, 8, 9, 10, 12, 14, 8, 11, 5, 10, 9, 8, 11, 7, 8, 8, 8, 15, 10, 8, 9, 6, 10, 10, 15, 16, 16, 4, 7, 10, 5, 9, 5, 9, 5, 7, 8, 5, 13, 7, 10, 7, 12, 9, 5, 4, 7, 6
77, 10, 11, 7, 8, 9, 10, 12, 14, 8, 11, 5, 10, 9, 8, 11, 7, 8, 9, 8, 15, 10, 8, 9, 6, 11, 10, 16, 16, 16, 4, 7, 11, 5, 9, 5, 9, 5, 8, 8, 6, 13, 7, 10, 7, 12, 10, 5, 4, 7, 6
78, 10, 11, 7, 8, 9, 10, 12, 14, 8, 11, 6, 10, 9, 8, 11, 7, 8, 9, 8, 16, 10, 9, 10, 6, 11, 11, 16, 16, 16, 4, 7, 11, 5, 9, 5, 9, 5, 8, 8, 6, 13, 7, 10, 7, 12, 10, 5, 4, 7, 6
79, 10, 11, 7, 8, 9, 10, 13, 14, 8, 11, 7, 10, 9, 8, 11, 7, 8, 9, 8, 16, 10, 9, 10, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 9, 5, 9, 5, 8, 8, 6, 13, 8, 10, 7, 12, 10, 5, 4, 7, 6
80, 10, 11, 7, 8, 9, 10, 13, 14, 8, 11, 7, 10, 9, 9, 11, 7, 8, 9, 8, 16, 10, 9, 10, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 9, 5, 9, 5, 9, 8, 7, 14, 9, 10, 7, 12, 10, 5, 5, 7, 6
81, 10, 11, 8, 8, 9, 10, 13, 15, 8, 11, 7, 10, 9, 9, 11, 7, 8, 9, 9, 16, 10, 9, 10, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 9, 5, 9, 5, 9, 8, 8, 14, 9, 12, 7, 12, 10, 5, 5, 7, 6
82, 10, 11, 8, 8, 9, 10, 13, 15, 8, 12, 7, 10, 9, 10, 11, 7, 8, 9, 9, 16, 10, 9, 10, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 9, 5, 9, 5, 9, 8, 8, 14, 9, 12, 7, 12, 10, 5, 5, 7, 6
83, 11, 11, 8, 8, 10, 10, 13, 15, 8, 12, 9, 10, 9, 10, 11, 7, 8, 9, 9, 16, 10, 10, 11, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 10, 5, 9, 5, 9, 8, 8, 15, 9, 12, 7, 12, 10, 5, 5, 7, 7
84, 11, 11, 8, 9, 10, 10, 13, 15, 8, 12, 9, 10, 9, 10, 11, 7, 8, 9, 9, 17, 10, 10, 11, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 10, 5, 9, 5, 9, 8, 8, 15, 9, 12, 7, 12, 10, 5, 5, 7, 7
85, 11, 11, 8, 9, 10, 10, 13, 15, 8, 12, 10, 10, 9, 10, 11, 7, 8, 9, 10, 17, 10, 10, 11, 6, 11, 11, 16, 16, 16, 4, 7, 12, 5, 10, 5, 9, 5, 9, 8, 8, 15, 9, 12, 7, 12, 10, 5, 5, 7, 7
86, 11, 11, 8, 9, 10, 10, 13, 16, 8, 12, 10, 10, 9, 10, 11, 7, 8, 9, 10, 18, 10, 10, 11, 6, 11, 12, 16, 16, 16, 4, 7, 12, 6, 10, 5, 9, 5, 9, 8, 8, 15, 9, 12, 7, 12, 10, 5, 5, 7, 8
87, 11, 11, 8, 10, 10, 10, 13, 16, 8, 12, 12, 10, 9, 10, 12, 8, 8, 9, 10, 18, 10, 10, 11, 6, 11, 12, 16, 16, 16, 4, 7, 12, 6, 10, 5, 9, 5, 10, 8, 8, 15, 9, 12, 8, 12, 10, 5, 5, 7, 8
