Iteration, Death_0, Death_1, Death_2, Death_3, Death_4, Death_5, Death_6, Death_7, Death_8, Death_9, Death_10, Death_11, Death_12, Death_13, Death_14, Death_15, Death_16, Death_17, Death_18, Death_19, Death_20, Death_21, Death_22, Death_23, Death_24, Death_25, Death_26, Death_27, Death_28, Death_29, Death_30, Death_31, Death_32, Death_33, Death_34, Death_35, Death_36, Death_37, Death_38, Death_39, Death_40, Death_41, Death_42, Death_43, Death_44, Death_45, Death_46, Death_47, Death_48, Death_49
10, 0, 1, 1, 2, 2, 2, 2, 4, 1, 1, 3, 1, 2, 0, 2, 3, 4, 1, 2, 2, 1, 5, 1, 1, 3, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 2
11, 0, 1, 1, 2, 2, 2, 2, 4, 1, 1, 3, 1, 2, 0, 2, 3, 4, 2, 2, 2, 1, 5, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 3
12, 0, 1, 2, 2, 2, 2, 2, 5, 1, 1, 3, 2, 2, 0, 2, 3, 4, 3, 2, 2, 1, 5, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 2, 1, 2, 1, 1, 3, 2, 2, 1, 3
13, 0, 1, 2, 2, 2, 2, 2, 5, 1, 2, 3, 2, 2, 1, 2, 3, 5, 3, 2, 2, 1, 5, 1, 1, 4, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 1, 1, 3, 2, 2, 1, 3
14, 0, 1, 2, 2, 2, 2, 2, 6, 1, 2, 4, 3, 2, 2, 2, 3, 5, 3, 2, 2, 1, 5, 1, 1, 4, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 1, 1, 3, 2, 2, 1, 3
15, 0, 1, 3, 2, 3, 2, 2, 6, 1, 2, 4, 3, 2, 2, 2, 3, 5, 3, 2, 2, 1, 5, 1, 2, 4, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 2, 1, 2, 3, 2, 2, 1, 3
16, 0, 1, 3, 3, 3, 2, 2, 6, 1, 2, 4, 3, 2, 2, 2, 3, 5, 3, 2, 2, 1, 5, 1, 2, 4, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 1, 2, 2, 3, 1, 2, 3, 2, 2, 1, 3
17, 0, 1, 3, 3, 3, 2, 2, 6, 1, 2, 4, 3, 2, 2, 2, 3, 5, 3, 2, 2, 1, 5, 2, 3, 4, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 3, 0, 1, 2, 2, 4, 1, 2, 3, 2, 2, 1, 3
18, 0, 1, 3, 3, 3, 2, 2, 6, 2, 2, 4, 3, 2, 2, 2, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 3, 0, 2, 2, 2, 4, 1, 2, 3, 2, 2, 1, 3
19, 0, 1, 3, 3, 3, 2, 2, 6, 2, 2, 4, 4, 2, 2, 2, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 1, 3, 0, 2, 3, 3, 4, 1, 2, 3, 2, 3, 1, 4
20, 0, 1, 3, 3, 3, 2, 2, 6, 2, 2, 4, 4, 2, 2, 2, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 2, 2, 2, 2, 2, 2, 1, 2, 3, 2, 2, 3, 0, 2, 3, 3, 4, 1, 2, 3, 2, 3, 1, 4
21, 0, 1, 3, 3, 3, 2, 2, 6, 2, 2, 4, 4, 2, 2, 2, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 2, 2, 2, 3, 2, 2, 1, 2, 4, 2, 2, 3, 0, 2, 3, 3, 4, 1, 2, 3, 2, 3, 1, 4
22, 0, 1, 3, 3, 3, 2, 2, 6, 2, 2, 4, 4, 3, 2, 3, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 2, 2, 2, 3, 2, 2, 1, 2, 4, 2, 3, 3, 0, 2, 3, 3, 4, 1, 2, 3, 2, 3, 1, 4
23, 0, 1, 3, 3, 3, 2, 2, 6, 3, 2, 4, 4, 3, 2, 3, 3, 5, 3, 2, 2, 2, 5, 2, 3, 4, 1, 3, 2, 2, 3, 2, 2, 1, 2, 4, 2, 3, 3, 0, 3, 3, 3, 4, 3, 2, 3, 2, 3, 1, 4
24, 0, 1, 3, 3, 3, 2, 2, 7, 3, 2, 4, 4, 3, 2, 3, 3, 5, 3, 3, 2, 2, 6, 2, 3, 4, 1, 3, 3, 2, 3, 2, 2, 1, 2, 4, 2, 3, 3, 0, 3, 4, 3, 4, 3, 2, 4, 2, 3, 1, 4
25, 0, 1, 3, 3, 3, 2, 3, 7, 3, 2, 4, 4, 4, 2, 4, 3, 5, 3, 3, 2, 2, 6, 2, 3, 4, 1, 3, 3, 2, 4, 3, 2, 1, 2, 4, 2, 3, 3, 0, 3, 4, 3, 4, 3, 3, 4, 2, 3, 1, 5
26, 0, 2, 3, 3, 3, 2, 4, 7, 3, 2, 4, 4, 5, 2, 4, 3, 5, 3, 4, 2, 2, 6, 2, 4, 4, 1, 3, 3, 2, 4, 3, 2, 1, 2, 4, 3, 3, 3, 0, 3, 4, 3, 4, 3, 3, 4, 3, 3, 2, 5
27, 0, 2, 3, 3, 3, 2, 4, 7, 3, 4, 4, 4, 5, 2, 4, 3, 5, 3, 4, 2, 2, 6, 3, 4, 4, 1, 3, 3, 2, 4, 3, 2, 1, 2, 4, 3, 3, 3, 0, 3, 4, 3, 5, 3, 3, 4, 3, 3, 2, 5
28, 0, 3, 3, 3, 3, 2, 4, 7, 3, 4, 4, 4, 5, 2, 4, 3, 5, 4, 5, 2, 3, 6, 3, 4, 4, 1, 4, 3, 2, 5, 3, 2, 1, 2, 4, 4, 4, 3, 0, 4, 4, 3, 6, 3, 3, 4, 3, 3, 2, 5
29, 0, 3, 3, 3, 3, 2, 4, 7, 3, 4, 5, 4, 5, 2, 4, 3, 5, 6, 5, 2, 3, 6, 3, 4, 4, 1, 4, 3, 2, 5, 3, 2, 1, 2, 4, 5, 4, 3, 0, 4, 4, 3, 7, 4, 3, 4, 3, 3, 2, 5
30, 0, 3, 3, 3, 3, 2, 4, 7, 4, 4, 5, 5, 5, 2, 4, 3, 5, 6, 5, 2, 3, 6, 3, 4, 4, 1, 4, 4, 2, 6, 3, 2, 1, 2, 4, 5, 4, 3, 0, 4, 4, 3, 8, 5, 3, 4, 3, 3, 2, 5
31, 0, 3, 3, 3, 3, 2, 4, 7, 4, 4, 6, 5, 5, 2, 4, 3, 5, 6, 5, 2, 3, 6, 3, 4, 4, 1, 4, 4, 2, 7, 3, 2, 1, 2, 4, 5, 4, 3, 1, 4, 4, 3, 8, 6, 3, 5, 3, 3, 2, 5
32, 0, 3, 3, 3, 3, 2, 4, 7, 4, 4, 6, 5, 6, 2, 4, 3, 5, 6, 5, 2, 3, 6, 3, 4, 4, 1, 4, 4, 2, 7, 3, 2, 1, 2, 4, 5, 4, 3, 1, 4, 4, 3, 8, 6, 3, 5, 3, 3, 2, 5
33, 0, 3, 4, 3, 3, 2, 4, 7, 4, 4, 6, 5, 6, 2, 4, 3, 5, 6, 5, 2, 3, 6, 3, 4, 4, 1, 4, 4, 2, 7, 3, 2, 1, 2, 5, 5, 4, 3, 1, 4, 4, 3, 8, 6, 3, 5, 3, 3, 3, 5
34, 0, 3, 6, 3, 3, 2, 5, 7, 5, 4, 6, 6, 6, 2, 4, 3, 5, 6, 5, 2, 3, 6, 4, 4, 4, 1, 4, 4, 2, 7, 3, 2, 1, 2, 5, 5, 4, 3, 1, 4, 4, 3, 8, 7, 3, 5, 3, 3, 3, 5
35, 0, 3, 6, 3, 3, 2, 6, 7, 5, 4, 6, 6, 6, 2, 5, 3, 5, 6, 5, 2, 3, 6, 4, 5, 4, 1, 5, 4, 2, 7, 3, 2, 1, 2, 5, 6, 4, 3, 1, 5, 4, 3, 8, 7, 3, 5, 3, 3, 3, 5
36, 0, 3, 6, 3, 3, 2, 6, 7, 5, 4, 7, 6, 6, 2, 5, 3, 5, 6, 5, 2, 3, 6, 4, 5, 4, 1, 5, 5, 2, 7, 3, 2, 1, 2, 5, 6, 4, 3, 1, 5, 4, 3, 8, 7, 4, 5, 3, 3, 3, 6
37, 0, 3, 6, 3, 3, 2, 6, 7, 5, 4, 7, 6, 6, 2, 5, 3, 5, 6, 5, 2, 3, 6, 4, 5, 4, 1, 5, 5, 3, 7, 3, 2, 1, 2, 5, 6, 4, 3, 1, 5, 4, 3, 8, 7, 4, 5, 4, 3, 3, 7
38, 0, 3, 6, 4, 3, 2, 7, 7, 6, 4, 7, 6, 6, 3, 5, 3, 5, 7, 5, 2, 3, 6, 4, 5, 4, 2, 5, 5, 3, 7, 3, 2, 1, 2, 5, 6, 5, 3, 1, 5, 4, 3, 8, 8, 5, 5, 4, 3, 3, 7
39, 0, 3, 6, 4, 3, 2, 7, 7, 6, 4, 7, 6, 6, 3, 5, 3, 5, 8, 5, 2, 3, 6, 4, 5, 4, 2, 5, 5, 3, 7, 3, 2, 1, 2, 5, 6, 5, 3, 1, 6, 4, 3, 8, 8, 5, 5, 4, 3, 3, 7
40, 0, 3, 6, 4, 3, 2, 7, 7, 7, 4, 7, 6, 7, 3, 5, 3, 5, 9, 5, 2, 3, 6, 5, 5, 4, 2, 5, 5, 3, 7, 3, 2, 1, 2, 5, 6, 5, 3, 1, 6, 5, 3, 8, 8, 5, 6, 4, 3, 3, 7
41, 0, 4, 8, 4, 3, 2, 7, 7, 7, 4, 7, 6, 7, 3, 5, 3, 5, 9, 5, 2, 3, 6, 5, 5, 4, 2, 5, 5, 3, 7, 3, 2, 1, 3, 6, 6, 5, 3, 1, 7, 5, 3, 8, 8, 5, 6, 4, 3, 4, 8
42, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 7, 6, 7, 3, 6, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 2, 1, 3, 6, 6, 5, 3, 1, 7, 5, 3, 8, 8, 5, 6, 4, 3, 4, 8
43, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 7, 6, 7, 3, 6, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 2, 1, 3, 6, 6, 5, 3, 1, 7, 5, 3, 8, 8, 5, 6, 4, 3, 4, 9
44, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 8, 6, 7, 4, 6, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 2, 1, 4, 6, 6, 5, 3, 1, 7, 5, 3, 9, 8, 5, 6, 4, 3, 4, 9
45, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 8, 6, 7, 4, 6, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 2, 1, 5, 6, 6, 5, 3, 1, 7, 5, 4, 9, 9, 5, 6, 4, 3, 4, 9
46, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 8, 6, 7, 4, 6, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 3, 1, 5, 6, 6, 5, 5, 1, 7, 5, 4, 9, 9, 5, 6, 4, 3, 4, 9
47, 0, 5, 8, 4, 3, 2, 7, 7, 7, 4, 8, 6, 7, 4, 7, 3, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 5, 5, 3, 7, 3, 3, 1, 5, 6, 6, 5, 5, 1, 7, 5, 4, 9, 9, 5, 6, 4, 3, 4, 9
48, 0, 5, 8, 5, 3, 3, 7, 7, 7, 4, 8, 6, 7, 4, 7, 4, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 6, 5, 3, 7, 3, 3, 1, 5, 6, 6, 5, 5, 1, 7, 5, 4, 9, 9, 6, 6, 4, 3, 4, 9
49, 0, 5, 8, 5, 3, 3, 7, 7, 7, 4, 8, 6, 7, 4, 7, 4, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 7, 5, 3, 7, 3, 3, 1, 5, 6, 6, 5, 5, 1, 7, 5, 4, 9, 10, 6, 6, 4, 3, 5, 9
50, 0, 5, 8, 5, 3, 4, 7, 8, 7, 4, 8, 6, 7, 4, 8, 4, 5, 9, 5, 2, 3, 6, 5, 6, 5, 2, 7, 5, 3, 7, 3, 3, 1, 6, 6, 6, 5, 5, 1, 7, 5, 4, 9, 10, 6, 6, 4, 4, 5, 9
51, 0, 5, 8, 5, 3, 5, 7, 8, 7, 4, 9, 6, 7, 4, 8, 4, 5, 9, 5, 3, 3, 6, 5, 6, 5, 4, 7, 5, 3, 7, 3, 3, 1, 6, 6, 6, 5, 5, 1, 9, 5, 4, 9, 11, 6, 6, 4, 4, 5, 9
52, 0, 5, 9, 5, 3, 5, 7, 9, 7, 4, 9, 6, 7, 4, 8, 4, 5, 9, 5, 3, 3, 6, 5, 6, 5, 4, 7, 5, 3, 7, 3, 3, 2, 6, 6, 6, 5, 5, 1, 9, 6, 4, 9, 12, 6, 7, 4, 5, 5, 9
53, 1, 5, 9, 5, 3, 5, 7, 9, 7, 4, 9, 6, 7, 5, 8, 4, 6, 9, 5, 3, 3, 6, 5, 6, 5, 4, 7, 5, 3, 7, 4, 3, 2, 6, 6, 6, 5, 5, 1, 9, 6, 4, 9, 12, 6, 7, 4, 5, 5, 10
54, 1, 5, 9, 5, 4, 6, 7, 10, 7, 5, 9, 6, 7, 5, 8, 4, 6, 9, 5, 3, 3, 6, 5, 6, 5, 4, 7, 5, 3, 7, 5, 3, 2, 6, 6, 6, 5, 5, 1, 9, 6, 4, 10, 12, 6, 7, 4, 5, 5, 11
55, 2, 5, 9, 5, 4, 6, 7, 10, 8, 5, 9, 6, 7, 5, 8, 4, 6, 9, 5, 3, 3, 6, 5, 6, 6, 4, 7, 5, 3, 7, 5, 3, 2, 6, 6, 6, 5, 5, 2, 9, 6, 4, 10, 12, 6, 7, 4, 5, 5, 11
56, 2, 5, 9, 5, 4, 7, 7, 10, 8, 5, 9, 6, 7, 5, 9, 4, 6, 9, 5, 3, 4, 6, 5, 6, 6, 4, 7, 5, 3, 7, 5, 3, 2, 6, 6, 7, 5, 5, 2, 9, 6, 4, 10, 12, 6, 7, 4, 5, 5, 11
57, 2, 5, 9, 5, 4, 7, 7, 10, 8, 5, 9, 6, 7, 5, 9, 4, 6, 9, 5, 3, 4, 6, 5, 6, 6, 4, 7, 5, 3, 7, 5, 3, 2, 7, 6, 7, 5, 5, 3, 9, 6, 4, 10, 12, 6, 7, 4, 5, 5, 11
58, 2, 5, 9, 5, 4, 8, 7, 10, 8, 5, 9, 6, 7, 5, 9, 4, 6, 9, 5, 3, 4, 6, 5, 6, 6, 4, 7, 6, 3, 7, 5, 4, 2, 7, 6, 7, 5, 5, 3, 9, 7, 4, 10, 12, 6, 8, 4, 5, 5, 11
59, 2, 5, 9, 5, 4, 8, 7, 10, 8, 5, 9, 6, 7, 5, 9, 4, 6, 9, 5, 3, 5, 7, 5, 6, 6, 4, 7, 6, 3, 7, 5, 4, 2, 7, 6, 7, 5, 5, 3, 10, 7, 4, 10, 12, 6, 8, 4, 6, 5, 11
60, 2, 5, 9, 5, 4, 8, 7, 10, 8, 5, 10, 6, 7, 5, 10, 4, 6, 9, 5, 3, 5, 7, 5, 6, 6, 4, 8, 7, 3, 7, 5, 4, 3, 7, 6, 7, 5, 5, 4, 11, 7, 4, 10, 12, 6, 8, 4, 6, 6, 12
61, 3, 5, 9, 5, 4, 8, 7, 10, 8, 5, 10, 6, 7, 5, 10, 4, 6, 9, 5, 4, 5, 7, 5, 6, 6, 4, 8, 7, 3, 7, 5, 4, 3, 7, 6, 7, 5, 5, 4, 12, 7, 5, 10, 13, 6, 8, 4, 6, 6, 12
62, 3, 5, 9, 5, 4, 8, 7, 10, 8, 5, 10, 6, 7, 5, 10, 4, 6, 10, 6, 4, 5, 7, 5, 6, 6, 4, 8, 7, 3, 7, 5, 5, 3, 7, 6, 7, 5, 5, 4, 13, 7, 5, 10, 13, 6, 8, 4, 6, 6, 12
63, 3, 6, 9, 5, 4, 8, 8, 10, 8, 5, 10, 6, 7, 5, 10, 4, 6, 10, 7, 4, 5, 7, 5, 6, 6, 4, 8, 7, 4, 7, 5, 5, 3, 7, 7, 7, 5, 5, 4, 13, 7, 5, 10, 13, 6, 8, 4, 7, 6, 12
64, 3, 6, 9, 5, 4, 8, 8, 10, 9, 5, 10, 6, 7, 5, 11, 4, 6, 10, 7, 4, 5, 7, 5, 6, 6, 4, 8, 7, 4, 7, 5, 5, 3, 7, 7, 7, 5, 5, 4, 13, 8, 5, 10, 13, 6, 8, 5, 7, 6, 12
65, 3, 6, 9, 5, 4, 8, 8, 10, 10, 5, 11, 6, 8, 5, 11, 4, 6, 10, 7, 4, 7, 8, 5, 7, 6, 4, 8, 7, 4, 8, 5, 5, 3, 7, 7, 7, 5, 5, 4, 13, 8, 5, 10, 13, 6, 8, 5, 7, 6, 12
66, 4, 6, 9, 5, 4, 8, 8, 10, 10, 5, 12, 6, 8, 5, 11, 5, 6, 10, 7, 4, 7, 9, 5, 7, 6, 4, 8, 7, 4, 8, 5, 6, 3, 7, 7, 7, 5, 5, 4, 13, 8, 5, 10, 13, 6, 8, 5, 7, 6, 12
67, 4, 6, 9, 6, 4, 8, 8, 10, 10, 5, 12, 6, 8, 5, 11, 5, 6, 10, 7, 4, 7, 9, 5, 7, 6, 4, 8, 7, 4, 8, 5, 6, 3, 7, 7, 7, 5, 5, 4, 13, 8, 5, 10, 13, 6, 8, 5, 7, 7, 12
68, 4, 6, 9, 6, 4, 8, 9, 10, 10, 5, 12, 6, 8, 5, 12, 5, 7, 10, 7, 4, 9, 9, 5, 7, 6, 4, 8, 7, 4, 8, 5, 6, 3, 7, 7, 7, 5, 5, 4, 13, 8, 5, 10, 13, 6, 8, 5, 7, 7, 12
69, 4, 6, 10, 6, 4, 8, 9, 10, 10, 5, 12, 6, 9, 5, 12, 5, 7, 10, 7, 4, 9, 9, 5, 7, 6, 4, 9, 7, 4, 8, 5, 6, 3, 7, 8, 7, 5, 6, 4, 13, 8, 5, 11, 13, 6, 8, 5, 7, 7, 12
70, 4, 6, 10, 6, 4, 8, 9, 10, 10, 5, 12, 6, 9, 5, 12, 5, 7, 10, 7, 5, 9, 9, 5, 7, 6, 4, 9, 7, 4, 8, 5, 6, 3, 7, 8, 7, 5, 6, 4, 13, 8, 5, 11, 13, 6, 8, 5, 7, 7, 12
71, 4, 6, 10, 6, 4, 9, 10, 10, 10, 5, 13, 6, 9, 5, 12, 5, 7, 10, 8, 5, 9, 9, 5, 7, 6, 4, 9, 8, 4, 8, 5, 6, 3, 7, 8, 7, 5, 6, 4, 13, 8, 5, 11, 13, 6, 8, 5, 7, 8, 12
72, 4, 6, 10, 6, 4, 9, 10, 10, 10, 6, 13, 6, 9, 5, 12, 5, 7, 10, 8, 6, 9, 9, 5, 7, 6, 5, 9, 8, 4, 8, 5, 6, 3, 8, 8, 7, 5, 8, 4, 13, 8, 5, 11, 13, 6, 8, 6, 7, 8, 12
73, 4, 7, 10, 7, 4, 9, 10, 10, 10, 6, 13, 6, 10, 5, 12, 5, 8, 10, 8, 6, 9, 9, 5, 7, 6, 5, 9, 9, 4, 8, 5, 6, 3, 8, 8, 7, 5, 9, 5, 14, 8, 5, 11, 13, 6, 8, 6, 7, 8, 12
74, 4, 8, 10, 7, 4, 9, 10, 10, 10, 7, 13, 6, 10, 7, 12, 6, 8, 10, 9, 6, 9, 9, 5, 7, 6, 5, 9, 9, 4, 8, 5, 6, 3, 8, 8, 7, 5, 9, 5, 14, 8, 5, 11, 13, 6, 8, 7, 7, 8, 12
75, 4, 8, 10, 7, 4, 9, 10, 10, 11, 7, 13, 6, 10, 8, 12, 6, 8, 10, 9, 6, 9, 9, 5, 7, 6, 5, 9, 9, 4, 8, 5, 6, 3, 8, 8, 7, 5, 9, 6, 14, 8, 5, 11, 13, 6, 9, 7, 7, 8, 12
76, 4, 8, 10, 7, 4, 9, 10, 10, 11, 7, 13, 6, 10, 8, 12, 6, 8, 10, 9, 6, 9, 9, 5, 7, 6, 5, 9, 9, 4, 8, 5, 7, 3, 8, 8, 8, 5, 9, 6, 14, 8, 5, 11, 13, 6, 9, 7, 7, 8, 12
77, 4, 8, 10, 7, 4, 9, 10, 10, 11, 7, 13, 6, 11, 10, 12, 6, 8, 10, 9, 6, 9, 9, 5, 7, 6, 5, 9, 9, 4, 8, 5, 7, 3, 8, 8, 8, 5, 9, 6, 14, 8, 5, 11, 13, 6, 9, 8, 7, 8, 12
78, 4, 8, 10, 7, 4, 9, 11, 10, 13, 8, 13, 6, 11, 10, 13, 6, 8, 10, 9, 6, 9, 10, 5, 7, 6, 5, 9, 9, 4, 8, 5, 7, 3, 8, 8, 8, 5, 9, 7, 14, 8, 5, 11, 14, 6, 9, 8, 7, 8, 12
79, 4, 8, 10, 7, 4, 9, 11, 10, 13, 9, 13, 7, 11, 10, 13, 6, 8, 10, 9, 6, 9, 10, 5, 7, 7, 5, 9, 9, 4, 8, 5, 7, 3, 8, 8, 8, 5, 10, 7, 14, 8, 5, 11, 14, 6, 9, 8, 7, 8, 12
80, 4, 8, 10, 7, 4, 9, 11, 11, 13, 10, 13, 7, 11, 10, 13, 6, 8, 10, 9, 6, 9, 10, 5, 7, 7, 5, 10, 9, 4, 8, 5, 8, 3, 8, 8, 8, 5, 10, 7, 14, 8, 5, 11, 14, 6, 9, 8, 7, 8, 12
81, 4, 8, 10, 7, 4, 9, 11, 11, 14, 10, 13, 8, 11, 10, 13, 6, 8, 10, 9, 6, 9, 10, 5, 7, 7, 6, 10, 9, 4, 8, 5, 8, 3, 8, 8, 9, 5, 10, 7, 14, 8, 5, 12, 15, 6, 9, 8, 8, 9, 12
82, 4, 8, 11, 7, 4, 9, 11, 11, 14, 10, 13, 8, 11, 10, 13, 6, 8, 10, 10, 6, 9, 11, 5, 7, 7, 6, 10, 9, 6, 8, 5, 8, 3, 8, 8, 9, 5, 10, 7, 14, 8, 5, 12, 16, 6, 9, 8, 8, 9, 12
83, 4, 8, 11, 7, 4, 9, 11, 12, 14, 10, 13, 8, 12, 10, 13, 7, 8, 10, 10, 7, 9, 11, 5, 7, 7, 6, 10, 9, 6, 8, 5, 8, 3, 8, 8, 9, 5, 10, 7, 14, 8, 5, 12, 16, 7, 9, 8, 8, 9, 12
84, 4, 8, 11, 7, 4, 9, 11, 12, 14, 10, 13, 9, 12, 10, 13, 7, 8, 10, 10, 7, 9, 11, 5, 7, 7, 6, 10, 9, 7, 8, 5, 8, 3, 8, 8, 9, 5, 10, 7, 14, 8, 5, 12, 17, 8, 9, 9, 8, 9, 13
85, 4, 8, 11, 7, 4, 9, 11, 12, 14, 10, 14, 9, 12, 10, 13, 7, 8, 10, 10, 7, 10, 11, 5, 7, 7, 6, 10, 9, 7, 8, 5, 8, 4, 8, 9, 9, 5, 10, 7, 14, 8, 5, 12, 17, 8, 9, 9, 8, 9, 13
86, 4, 8, 11, 7, 4, 9, 11, 12, 14, 10, 14, 9, 12, 11, 13, 7, 8, 10, 10, 7, 10, 11, 5, 7, 7, 6, 10, 9, 7, 9, 5, 8, 6, 8, 9, 9, 5, 10, 8, 14, 8, 5, 12, 17, 8, 9, 9, 8, 9, 13
87, 4, 8, 11, 7, 4, 9, 11, 12, 14, 10, 14, 9, 12, 11, 13, 7, 9, 10, 10, 8, 10, 11, 6, 7, 7, 6, 10, 9, 7, 9, 5, 8, 6, 8, 10, 9, 5, 10, 8, 14, 8, 6, 12, 17, 8, 9, 9, 8, 10, 13
